Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472473600;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36039157;476844032;8093696;395689984;25659902;0;0;0;0;0;0;0;0;0;0;134543;0;0;0;0;0;0;0;0;
3;3685192;476844032;8093696;395689984;1055599;0;0;0;0;0;0;0;0;0;0;1843;0;0;0;0;0;0;0;0;
4;789751;477749248;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;210665;477749248;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2633118;486400000;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;241533;486400000;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;233738;486670336;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;240521;486670336;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;251672;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;201417;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;195677;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;202429;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;197981;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;189185;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;188152;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;186139;486940672;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;675266;487137280;8093696;429244416;460985;0;0;0;0;0;0;0;0;0;0;1994;0;0;0;0;0;0;0;0;
19;199905;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;189396;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;196288;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;192782;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;193352;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;196358;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;192712;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;209002;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;192291;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;195857;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;187922;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;194315;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;199654;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;201628;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;198382;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;200856;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;509134;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;213450;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;300734;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;653595;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;209182;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;217668;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;202800;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;200596;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;204694;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;195887;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;200797;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;193884;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;193513;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;198172;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;196830;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;201779;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;186109;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;187081;487137280;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
