Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
15653,3997447,8756142080,21524480,26164244480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15654,3130180,8760872960,21524480,26181021696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15655,3960598,8766685184,21524480,26197798912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15656,4507132,8766685184,21524480,26197798912,1862683,0,535534,0,0,0,0,0,0,0,0,6583,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15657,4185129,8772476928,21524480,26214576128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15658,3444610,8773554176,21520384,26214572032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15659,3723272,8778289152,21520384,26231349248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15660,6841650,8779100160,21520384,26231349248,3774639,0,587191,0,0,0,0,0,0,0,0,5100,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15661,4082586,8784576512,21520384,26248126464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15662,3529639,8792190976,21524480,26281684992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15663,1456732,8794828800,21524480,26281684992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15664,9222536,8801144832,21524480,26298462208,5423801,0,540343,0,0,0,0,0,0,0,0,5600,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15665,3536432,8801411072,21524480,26298462208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15666,3700530,8801411072,21524480,26298462208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15667,4638299,8801411072,21524480,26298462208,1836654,0,532228,0,0,0,0,0,0,0,0,4719,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15668,4165061,8806125568,21524480,26315239424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15669,2743675,8810577920,21524480,26332016640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15670,3656798,8810577920,21524480,26332016640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15671,2795072,8810577920,21520384,26332012544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15672,5735326,8815263744,21520384,26348789760,1924119,0,533260,0,0,0,0,0,0,0,0,5090,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15673,3301852,8823652352,21520384,26382344192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15674,3724495,8823652352,21520384,26382344192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15675,2922250,8823652352,21520384,26382344192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15676,5640789,8827052032,21520384,26399121408,1975625,0,544501,0,0,0,0,0,0,0,0,5300,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15677,3626561,8834121728,28061696,26405662720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15678,1280982,8834121728,28061696,26405662720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15679,3943245,8834662400,28061696,26405662720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15680,2890631,8834662400,28061696,26405662720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15681,5636230,8835444736,28061696,26405662720,1972359,0,545403,0,0,0,0,0,0,0,0,5751,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15682,3565296,8840683520,28061696,26422439936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15683,3746165,8840949760,28061696,26422439936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15684,1948073,8840949760,28061696,26422439936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15685,5588070,8845414400,28061696,26439217152,1882621,0,541966,0,0,0,0,0,0,0,0,5090,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15686,3345043,8845545472,19034112,26463744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15687,3687335,8845545472,19034112,26463744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15688,1996645,8845545472,19034112,26463744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15689,3651788,8845545472,19034112,26463744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15690,4716225,8845545472,19034112,26463744000,1988569,0,539733,0,0,0,0,0,0,0,0,5109,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15691,4006634,8858615808,19034112,26514075648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15692,4083648,8867536896,28061696,26539880448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15693,1230988,8867536896,28061696,26539880448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15694,5610341,8876425216,28061696,26573434880,1785298,0,537909,0,0,0,0,0,0,0,0,5360,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15695,4001946,8886370304,28065792,26606993408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15696,3830874,8887181312,28065792,26606993408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15697,2969238,8887721984,28065792,26606993408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15698,3628294,8887721984,28065792,26606993408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15699,4806815,8887721984,28065792,26606993408,1932514,0,531607,0,0,0,0,0,0,0,0,5039,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15700,4059353,8897638400,28065792,26640547840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15701,3031304,8900812800,28065792,26657325056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15702,1398293,8903024640,28061696,26657320960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15703,6502555,8912420864,28061696,26690875392,2657905,0,542407,0,0,0,0,0,0,0,0,5320,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15704,4038474,8923414528,28065792,26724433920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15705,1312131,8923680768,28065792,26724433920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15706,3847415,8925777920,28065792,26724433920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15707,3181066,8925777920,28065792,26724433920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15708,5796631,8934166528,28065792,26757988352,2102854,0,590828,0,0,0,0,0,0,0,0,5882,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15709,3252820,8934166528,28065792,26757988352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15710,3739924,8934166528,28065792,26757988352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15711,3088842,8928653312,21524480,26751447040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15712,5778717,8938041344,21524480,26785001472,1991525,0,602861,0,0,0,0,0,0,0,0,5680,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15713,3228204,8946692096,21524480,26818555904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15714,1272927,8946692096,21524480,26818555904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15715,3719425,8946692096,21524480,26818555904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15716,2900169,8946692096,21524480,26818555904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15717,5712914,8952184832,21524480,26835333120,1973161,0,557225,0,0,0,0,0,0,0,0,5219,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15718,3070118,8952184832,21524480,26835333120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15719,1227021,8952184832,21524480,26835333120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15720,4323688,8956907520,28061696,26841870336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15721,3053417,8956907520,28061696,26841870336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15722,6186963,8957448192,28061696,26841870336,1997056,0,545813,0,0,0,0,0,0,0,0,5450,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15723,3363247,8957968384,28069888,26841878528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15724,1682585,8957968384,28069888,26858655744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15725,3904072,8962162688,28069888,26858655744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15726,4568518,8962162688,28069888,26858655744,1977769,0,540454,0,0,0,0,0,0,0,0,5159,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15727,4101362,8962428928,28069888,26858655744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15728,2583796,8966623232,28069888,26875432960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15729,3712883,8966623232,28069888,26875432960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15730,4759386,8966885376,28065792,26875428864,1862543,0,588033,0,0,0,0,0,0,0,0,5300,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15731,4287501,8966885376,28065792,26875428864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15732,2926278,8971329536,28065792,26892206080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15733,1358207,8971325440,28061696,26892201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15734,3751576,8971325440,28061696,26892201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15735,4924645,8971325440,28061696,26892201984,1890436,0,544461,0,0,0,0,0,0,0,0,5300,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15736,4017253,8980770816,28061696,26925756416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15737,3034170,8985219072,28061696,26942533632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15738,1238773,8985219072,28061696,26942533632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15739,3738331,8985219072,28061696,26942533632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15740,4841711,8985219072,28061696,26942533632,1910643,0,548829,0,0,0,0,0,0,0,0,5661,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15741,3945730,8985219072,28061696,26942533632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15742,2743996,8989671424,28061696,26959310848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15743,3730466,8989671424,28061696,26959310848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15744,2485451,8989671424,28061696,26959310848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15745,5588821,8994619392,28061696,26992865280,1889724,0,543559,0,0,0,0,0,0,0,0,5240,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15746,3509222,8994230272,19034112,27000614912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15747,3689820,8994230272,19034112,27000614912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15748,2785975,8994230272,19034112,27000614912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15749,5672198,8998690816,19034112,27017392128,1854027,0,537538,0,0,0,0,0,0,0,0,5110,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15750,4230745,9007611904,28057600,27043192832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15751,1322310,9007611904,28057600,27043192832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15752,3865499,9007611904,28061696,27043196928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15753,2784532,9007611904,28061696,27043196928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15754,5863957,9012314112,28061696,27059974144,2038052,0,543238,0,0,0,0,0,0,0,0,6252,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
15755,4569670,9021231104,28061696,27093528576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,60.0
