Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
37087,9172482,24023764992,58900480,46829215744,2439585,0,807394,0,0,0,0,0,0,0,0,6442,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37088,4873680,24023764992,58900480,46829215744,2110969,0,811833,0,0,0,0,0,0,0,0,6312,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37089,5242391,24023764992,58900480,46829215744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37090,5096558,24023764992,58900480,46829215744,2047310,0,785062,0,0,0,0,0,0,0,0,4528,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37091,4594336,24023764992,58900480,46829215744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37092,2431761,24023764992,58900480,46829215744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37093,4245242,24023764992,58900480,46829215744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37094,5556561,24022978560,57909248,46828224512,2156004,0,772739,0,0,0,0,0,0,0,0,4258,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37095,4722296,24022978560,57909248,46828224512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37096,2223490,24022978560,57909248,46828224512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37097,4281780,24022978560,57909248,46828224512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37098,5535721,24022974464,57905152,46828220416,2221797,0,782838,0,0,0,0,0,0,0,0,3727,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37099,4947929,24022974464,57905152,46828220416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
37100,2075502,24022974464,57905152,46828220416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,95.0,0.0,90.0
