Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
12880,882295,2979405824,18706432,9065443328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12881,11238747,2984095744,18706432,9082220544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12882,9190355,2988290048,18706432,9098997760,1997667,0,122931,0,0,0,0,0,0,0,0,2996,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12883,4554982,2988290048,18706432,9098997760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12884,4084751,2992484352,18706432,9115774976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12885,7457846,3010969600,18706432,9182883840,3651649,0,122690,0,0,0,0,0,0,0,0,3236,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12886,1669450,3010969600,18714624,9182892032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12887,3229937,3015163904,18714624,9199669248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12888,868188,3015163904,18714624,9199669248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12889,3413221,3015163904,18714624,9199669248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12890,2202330,3015163904,18714624,9199669248,959640,0,120346,0,0,0,0,0,0,0,0,3026,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12891,3798223,3015401472,18714624,9199669248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12892,1650165,3019603968,18706432,9216438272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12893,3313444,3019866112,18706432,9216438272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12894,807655,3019866112,18706432,9216438272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12895,3387182,3019866112,18706432,9216438272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12896,2159260,3019866112,18706432,9216438272,928171,0,117711,0,0,0,0,0,0,0,0,3286,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12897,3600342,3024297984,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12898,1149856,3024297984,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12899,3699198,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12900,815279,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12901,3376762,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12902,1183709,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12903,4630644,3028492288,18706432,9249992704,932860,0,118202,0,0,0,0,0,0,0,0,3336,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12904,1220139,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12905,3566910,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12906,1194400,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12907,3386110,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12908,1146259,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12909,3372766,3028492288,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12910,2157777,3028492288,18706432,9249992704,945113,0,123842,0,0,0,0,0,0,0,0,3397,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12911,3681013,3028754432,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12912,1433538,3028754432,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12913,3114110,3028754432,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12914,826230,3028754432,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12915,3407380,3028754432,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12916,2158478,3028754432,18706432,9249992704,951164,0,116819,0,0,0,0,0,0,0,0,3337,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12917,3637612,3032948736,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12918,940033,3032948736,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12919,3137774,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12920,792847,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12921,3388755,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12922,1131382,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12923,3360973,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12924,2083587,3033485312,18706432,9266769920,920356,0,118161,0,0,0,0,0,0,0,0,3546,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12925,3591796,3033485312,18706432,9266769920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12926,1455079,3037679616,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12927,3096998,3037679616,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12928,915406,3037675520,18702336,9283543040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12929,3398113,3037675520,18702336,9283543040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12930,2134683,3037675520,18706432,9283547136,890521,0,117841,0,0,0,0,0,0,0,0,3387,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12931,3605902,3038199808,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12932,1507046,3042648064,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12933,3151941,3042918400,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12934,809247,3042918400,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12935,3392963,3042918400,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12936,1148424,3042918400,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12937,3381151,3042918400,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12938,2156835,3042918400,18706432,9300324352,928511,0,118051,0,0,0,0,0,0,0,0,3336,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12939,3757748,3043704832,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12940,908695,3043704832,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12941,3169073,3043704832,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12942,880160,3043704832,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12943,3413021,3043704832,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12944,2132089,3043704832,18706432,9300324352,893686,0,116378,0,0,0,0,0,0,0,0,3276,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12945,3544989,3048153088,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12946,924424,3048153088,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12947,3768437,3057848320,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12948,853550,3057848320,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12949,2877106,3057848320,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12950,890039,3057844224,18698240,9350647808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12951,3385820,3057844224,18698240,9350647808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12952,2154971,3057844224,18706432,9350656000,945383,0,117160,0,0,0,0,0,0,0,0,3277,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12953,3816778,3058102272,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12954,896060,3058102272,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12955,3511987,3058102272,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12956,798698,3058102272,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12957,3421968,3058102272,18706432,9350656000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12958,2179337,3058102272,18698240,9350647808,892794,0,119334,0,0,0,0,0,0,0,0,3136,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12959,3900905,3062824960,18698240,9367425024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12960,1288446,3063091200,18698240,9367425024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12961,3739082,3067539456,18698240,9384202240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12962,801773,3067797504,18698240,9384202240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12963,3022819,3067797504,18698240,9384202240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12964,854433,3067797504,18698240,9384202240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12965,3394376,3067797504,18698240,9384202240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12966,2272271,3067797504,18706432,9384210432,956033,0,119654,0,0,0,0,0,0,0,0,3417,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12967,3616342,3071991808,18706432,9400987648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12968,915137,3072217088,18706432,9400987648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12969,3570666,3072483328,18706432,9400987648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12970,892524,3074850816,18706432,9417764864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12971,2950423,3076947968,18706432,9417764864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12972,1902808,3076947968,18698240,9417756672,939522,0,118212,0,0,0,0,0,0,0,0,3487,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12973,3714246,3077193728,18698240,9417756672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12974,976902,3077193728,18698240,9434533888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12975,3430924,3085840384,18698240,9451311104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12976,861846,3085840384,18698240,9451311104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12977,3441635,3085840384,18698240,9451311104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
12978,1238803,3085840384,18706432,9451319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.0,2232.0,0.0,89.0,0.0,20.0
