Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;482070528;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;59984143;486776832;8146944;395743232;44993911;0;0;0;0;0;0;0;0;0;0;219241;0;0;0;0;0;0;0;0;
3;4950604;487452672;8146944;395743232;815960;0;0;0;0;0;0;0;0;0;0;2876;0;0;0;0;0;0;0;0;
4;1485015;487452672;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;2697900;496488448;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;606698;496758784;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;466375;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;922340;497029120;8146944;429297664;496071;0;0;0;0;0;0;0;0;0;0;3326;0;0;0;0;0;0;0;0;
9;374983;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;355938;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;362410;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;363151;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;362109;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;366157;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;382507;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;352602;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;359935;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;353493;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;392266;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;878217;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;496701;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;931327;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;384972;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;442470;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;397505;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;387717;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;428183;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;390713;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;450565;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;412123;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;403867;497029120;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;404639;497643520;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;391404;497643520;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;419316;497643520;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
