Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;481787904;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;50152287;486678528;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;155612;0;0;0;0;0;0;
3;4411161;487473152;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;2064;0;0;0;0;0;0;
4;2238247;487473152;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;1673;0;0;0;0;0;0;
5;3074915;496455680;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1643;0;0;0;0;0;0;
6;1151108;496996352;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;2064;0;0;0;0;0;0;
7;1022076;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
8;689773;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
9;620183;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
10;630452;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1442;0;0;0;0;0;0;
11;688581;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1493;0;0;0;0;0;0;
12;651823;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;0;0;
13;979827;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1724;0;0;0;0;0;0;
14;906249;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1694;0;0;0;0;0;0;
15;1291352;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1733;0;0;0;0;0;0;
16;782026;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1653;0;0;0;0;0;0;
17;700394;499093504;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
18;763001;500137984;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;0;0;
19;912451;500137984;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1733;0;0;0;0;0;0;
20;705122;500137984;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
21;825057;500137984;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1693;0;0;0;0;0;0;
22;772138;501055488;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
23;748514;501055488;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1724;0;0;0;0;0;0;
24;715742;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1844;0;0;0;0;0;0;
25;693190;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1873;0;0;0;0;0;0;
26;762129;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1763;0;0;0;0;0;0;
27;854112;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;0;0;
28;768731;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1864;0;0;0;0;0;0;
29;694021;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1723;0;0;0;0;0;0;
30;778600;503152640;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
31;670757;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;0;0;
32;796623;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;0;0;
33;811602;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1532;0;0;0;0;0;0;
34;723206;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
35;855775;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;0;0;
36;978896;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1653;0;0;0;0;0;0;
37;951794;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;0;0;
38;857808;504221696;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
39;877866;504492032;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1874;0;0;0;0;0;0;
40;826920;504492032;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;0;0;
41;955121;504492032;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1673;0;0;0;0;0;0;
42;710723;504492032;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;1854;0;0;0;0;0;0;
43;2962966;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1874;0;0;0;0;0;0;
44;924514;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1773;0;0;0;0;0;0;
45;629901;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
46;722144;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
47;769022;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1723;0;0;0;0;0;0;
48;4848381;504492032;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1643;0;0;0;0;0;0;
49;11674630;505241600;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
50;927308;505241600;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1914;0;0;0;0;0;0;
51;984826;505241600;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1913;0;0;0;0;0;0;
52;768231;505241600;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1884;0;0;0;0;0;0;
53;947506;505241600;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1864;0;0;0;0;0;0;
54;834565;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1903;0;0;0;0;0;0;
55;902862;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1843;0;0;0;0;0;0;
56;801503;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1824;0;0;0;0;0;0;
57;1010835;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1883;0;0;0;0;0;0;
58;696446;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;0;0;
59;823654;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;0;0;
60;846838;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1813;0;0;0;0;0;0;
61;723206;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1703;0;0;0;0;0;0;
62;887444;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1743;0;0;0;0;0;0;
63;919444;505569280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;1743;0;0;0;0;0;0;
64;736972;505569280;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;0;0;
65;758452;509763584;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1723;0;0;0;0;0;0;
66;935745;509763584;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1713;0;0;0;0;0;0;
67;849864;509763584;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1804;0;0;0;0;0;0;
68;752622;509763584;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1794;0;0;0;0;0;0;
69;1074485;509763584;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1844;0;0;0;0;0;0;
70;1054498;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1754;0;0;0;0;0;0;
71;816641;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1874;0;0;0;0;0;0;
72;1069405;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
73;707737;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1763;0;0;0;0;0;0;
74;1052002;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;0;0;
75;770474;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1773;0;0;0;0;0;0;
76;683181;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1743;0;0;0;0;0;0;
77;975960;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1824;0;0;0;0;0;0;
78;779412;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1763;0;0;0;0;0;0;
79;794520;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1853;0;0;0;0;0;0;
80;832340;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1763;0;0;0;0;0;0;
81;796463;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1764;0;0;0;0;0;0;
82;946615;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
83;985027;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1743;0;0;0;0;0;0;
84;830407;510033920;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1803;0;0;0;0;0;0;
85;1149004;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
86;1110623;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
87;868238;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1833;0;0;0;0;0;0;
88;802585;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1843;0;0;0;0;0;0;
89;872205;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2034;0;0;0;0;0;0;
90;721563;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1813;0;0;0;0;0;0;
91;801042;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1823;0;0;0;0;0;0;
92;1003402;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1774;0;0;0;0;0;0;
93;1032386;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;0;0;
94;1329212;510304256;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1853;0;0;0;0;0;0;
95;722775;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1844;0;0;0;0;0;0;
96;711875;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1773;0;0;0;0;0;0;
97;797917;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1793;0;0;0;0;0;0;
98;839775;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2064;0;0;0;0;0;0;
99;928872;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1834;0;0;0;0;0;0;
100;737042;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1834;0;0;0;0;0;0;
101;734107;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1823;0;0;0;0;0;0;
102;802234;510574592;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1804;0;0;0;0;0;0;
103;730861;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1763;0;0;0;0;0;0;
104;738475;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1804;0;0;0;0;0;0;
105;836349;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1854;0;0;0;0;0;0;
106;842460;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1814;0;0;0;0;0;0;
107;947146;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1764;0;0;0;0;0;0;
108;864872;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1823;0;0;0;0;0;0;
109;777237;510844928;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1704;0;0;0;0;0;0;
110;1387943;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1814;0;0;0;0;0;0;
111;790782;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1924;0;0;0;0;0;0;
112;827281;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1823;0;0;0;0;0;0;
113;859672;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1953;0;0;0;0;0;0;
114;724538;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
115;760847;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1894;0;0;0;0;0;0;
116;875482;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1814;0;0;0;0;0;0;
117;730851;511115264;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1874;0;0;0;0;0;0;
118;865923;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1813;0;0;0;0;0;0;
119;870783;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;
120;918683;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1753;0;0;0;0;0;0;
121;859501;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1794;0;0;0;0;0;0;
122;791003;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1853;0;0;0;0;0;0;
123;773360;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1833;0;0;0;0;0;0;
124;778550;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1814;0;0;0;0;0;0;
125;708068;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1853;0;0;0;0;0;0;
126;706544;511385600;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1823;0;0;0;0;0;0;
127;772378;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
128;2130976;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;3056;0;0;0;0;20;0;
129;786565;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2094;0;0;0;0;20;0;
130;921989;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2124;0;0;0;0;20;0;
131;3058675;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;0;20;0;
132;1248641;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;3166;0;0;0;0;20;0;
133;1128065;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2895;0;0;0;0;20;0;
134;1019522;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;2825;0;0;0;0;20;0;
135;1629525;511655936;9527296;447455232;0;0;0;0;0;0;0;0;0;0;0;3146;0;0;0;0;20;0;
136;1669149;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3026;0;0;0;0;20;0;
137;1574452;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3086;0;0;0;0;20;0;
138;1000516;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2786;0;0;0;0;20;0;
139;1222312;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2524;0;0;0;0;20;0;
140;1024902;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;10079;0;0;0;0;20;0;
141;1065628;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2765;0;0;0;0;20;0;
142;1063996;515850240;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3026;0;0;0;0;20;0;
143;1778885;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3005;0;0;0;0;20;0;
144;1383333;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2915;0;0;0;0;20;0;
145;1143414;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2835;0;0;0;0;20;0;
146;895480;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3035;0;0;0;0;20;0;
147;1024141;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3106;0;0;0;0;20;0;
148;1113558;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2806;0;0;0;0;20;0;
149;1078252;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;3016;0;0;0;0;20;0;
150;1186996;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2835;0;0;0;0;20;0;
151;994205;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2875;0;0;0;0;20;0;
152;1117556;517947392;9527296;464232448;0;0;0;0;0;0;0;0;0;0;0;2836;0;0;0;0;20;0;
