Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;471568384;8032256;395628544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36790897;476618752;8032256;395628544;25953472;0;0;0;0;0;0;0;0;0;0;131576;0;0;0;0;0;0;0;0;
3;3774438;476618752;8032256;395628544;1035632;0;0;0;0;0;0;0;0;0;0;2194;0;0;0;0;0;0;0;0;
4;856677;476618752;8032256;395628544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;212929;476618752;8032256;395628544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2435307;486125568;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;252924;486395904;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;254617;486395904;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;237164;486395904;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;220834;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;213390;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;202290;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;201297;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;199233;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;195176;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;194034;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;190257;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;992622;486666240;8032256;429182976;763262;0;0;0;0;0;0;0;0;0;0;2484;0;0;0;0;0;0;0;0;
19;221395;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;190417;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;187282;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;193603;486666240;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;202549;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;202379;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;200547;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;191509;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;187682;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;191790;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;197951;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;192982;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;208010;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;523963;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;206757;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;295815;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;620203;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;206597;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;208682;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;208661;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;210124;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;197601;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;196539;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;195346;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;201749;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;205335;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;190968;486916096;8032256;429182976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
