Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;469716992;8306688;395902976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36979461;475066368;8306688;395902976;25734442;0;0;0;0;0;0;0;0;0;0;113783;0;0;0;0;0;0;
3;3674782;475066368;8306688;395902976;1010826;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;
4;827733;475066368;8306688;395902976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;207289;475066368;8306688;395902976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2434606;484524032;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;242865;484794368;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;250300;484794368;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;223188;484794368;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;258544;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;201809;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;191820;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;190508;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;194244;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;190618;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;191418;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;195477;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;189365;485064704;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;796223;485322752;8306688;429457408;575209;0;0;0;0;0;0;0;0;0;0;1944;0;0;0;0;0;0;
20;195827;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;187040;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;188444;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;194555;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;201218;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;193092;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;199454;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;188263;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;193442;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;196859;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;189305;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;193583;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;198202;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;189746;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;212970;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;555972;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;302197;485322752;8306688;429457408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
