Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;478785536;9408512;397004800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;41280086;484028416;9408512;397004800;0;0;0;0;0;0;0;0;0;0;0;128341;0;0;0;0;0;0;
3;4238799;484028416;9408512;397004800;0;0;0;0;0;0;0;0;0;0;0;2144;0;0;0;0;0;0;
4;1787472;484028416;9408512;397004800;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
5;3287745;493359104;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1472;0;0;0;0;0;0;
6;1139256;493899776;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;2094;0;0;0;0;0;0;
7;502713;493899776;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;0;0;
8;514325;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1082;0;0;0;0;0;0;
9;548619;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;0;0;
10;634230;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1242;0;0;0;0;0;0;
11;806322;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1213;0;0;0;0;0;0;
12;932238;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;0;0;
13;720642;494149632;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1083;0;0;0;0;0;0;
14;15736762;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;3767;0;0;0;0;0;0;
15;895219;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;0;0;
16;617157;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;0;0;
17;607509;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1392;0;0;0;0;0;0;
18;644278;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;0;0;
19;1195131;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
20;766818;496738304;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;0;0;
21;744186;497053696;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;0;0;
22;1263219;497053696;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;1153;0;0;0;0;0;0;
23;6716967;497053696;9408512;430559232;0;0;0;0;0;0;0;0;0;0;0;2274;0;0;0;0;0;0;
24;15767349;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;3387;0;0;0;0;0;0;
25;1645065;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;2675;0;0;0;0;0;0;
26;949191;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;0;0;
27;1060108;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;0;0;
28;784952;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1293;0;0;0;0;0;0;
29;937569;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;
30;1174763;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;
31;1064156;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
32;664817;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;0;0;
33;598512;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;
34;626936;498176000;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;
35;560241;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;
36;629851;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1272;0;0;0;0;0;0;
37;1726808;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1093;0;0;0;0;0;0;
38;772058;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;0;0;
39;1323492;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
40;724198;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1293;0;0;0;0;0;0;
41;1202315;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;
42;1017348;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
43;929173;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1242;0;0;0;0;0;0;
44;998202;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;
45;952777;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1243;0;0;0;0;0;0;
46;752201;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1072;0;0;0;0;0;0;
47;1308353;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;0;0;
48;780885;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;0;0;
49;920707;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;0;0;
50;826479;498503680;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;
51;938410;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;0;0;
52;1090946;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1433;0;0;0;0;0;0;
53;769022;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;0;0;
54;816993;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;0;0;
55;610305;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
56;645009;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
57;724339;498774016;9469952;430620672;0;0;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;0;0;
