Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;478158848;9723904;397320192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;59483203;483098624;9723904;397320192;44348470;0;0;0;0;0;0;0;0;0;0;208271;0;0;0;0;0;0;0;0;
3;4755789;483098624;9723904;397320192;973185;0;0;0;0;0;0;0;0;0;0;3046;0;0;0;0;0;0;0;0;
4;1463525;483098624;9723904;397320192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;2988815;492318720;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;491492;492589056;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;453280;492859392;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;903895;492859392;9723904;430874624;525585;0;0;0;0;0;0;0;0;0;0;2956;0;0;0;0;0;0;0;0;
9;361829;492859392;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;341050;492859392;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;353182;492859392;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;338866;492859392;9723904;430874624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
