Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472178688;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;35223147;476188672;9265152;396861440;25553583;0;0;0;0;0;0;0;0;0;0;111670;0;0;0;0;0;0;
3;3316519;477110272;9265152;396861440;756629;0;0;0;0;0;0;0;0;0;0;1963;0;0;0;0;0;0;
4;747572;477110272;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;212108;477110272;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2467789;486137856;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;259487;486137856;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;247384;486408192;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;222968;486408192;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;228478;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;236043;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;199594;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;190006;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;198452;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;192231;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;186690;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;187201;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;182662;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;191549;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;199524;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;672521;486678528;9265152;430415872;465052;0;0;0;0;0;0;0;0;0;0;2395;0;0;0;0;0;0;
22;187973;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;203251;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;190007;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;189194;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;204373;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;191830;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;202310;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;191138;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;184576;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;193072;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;205856;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;192872;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;197490;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;540474;486678528;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
