Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;494370816;7168000;411541504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;44053647;499781632;9560064;413933568;0;0;0;0;0;0;0;0;0;0;0;118602;0;0;0;0;0;0;
3;3496877;500678656;9560064;413933568;0;0;0;0;0;0;0;0;0;0;0;2024;0;0;0;0;0;0;
4;1650285;500678656;9560064;413933568;0;0;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;0;0;
5;1867953;509538304;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;
6;786495;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1693;0;0;0;0;0;0;
7;649118;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;0;0;
8;597701;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;
9;652413;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;0;0;
10;1264341;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
11;872246;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;
12;1222232;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;0;0;
13;1525661;510078976;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1483;0;0;0;0;0;0;
14;1212804;510464000;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;0;0;
15;1008281;510464000;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1273;0;0;0;0;0;0;
16;733586;510464000;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;
17;920166;511365120;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
18;1078903;511365120;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;
19;920015;511365120;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;0;0;
20;810320;511750144;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;0;0;
21;1171116;511750144;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;0;0;
22;1112166;511750144;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1452;0;0;0;0;0;0;
23;978054;512548864;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1532;0;0;0;0;0;0;
24;1287084;512548864;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;0;0;
25;1094914;512548864;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1492;0;0;0;0;0;0;
26;863199;512548864;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;0;0;
27;856296;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;0;0;
28;738535;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1443;0;0;0;0;0;0;
29;726853;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;0;0;
30;948669;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1472;0;0;0;0;0;0;
31;1161178;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
32;520276;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;
33;493556;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;0;0;
34;664606;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1243;0;0;0;0;0;0;
35;614643;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
36;609733;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;
37;577122;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
38;456126;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
39;447439;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;0;0;
40;431078;513048576;9560064;447488000;0;0;0;0;0;0;0;0;0;0;0;1242;0;0;0;0;0;0;
41;2966042;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1784;0;0;0;0;0;0;
42;560722;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;
43;532649;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
44;603702;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
45;536116;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1273;0;0;0;0;0;0;
46;555963;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1372;0;0;0;0;0;0;
47;561603;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1433;0;0;0;0;0;0;
48;508474;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1332;0;0;0;0;0;0;
49;493917;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
50;494798;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;
51;519284;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
52;576431;513318912;9621504;447549440;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
53;466024;513318912;9621504;464326656;0;0;0;0;0;0;0;0;0;0;0;1243;0;0;0;0;0;0;
54;1145308;517513216;9621504;464326656;0;0;0;0;0;0;0;0;0;0;0;1502;0;0;0;0;0;0;
55;491902;517513216;9621504;464326656;0;0;0;0;0;0;0;0;0;0;0;1273;0;0;0;0;0;0;
56;483045;517513216;9621504;464326656;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;
57;3965437;517513216;9621504;464326656;0;0;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;0;0;
