Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472674304;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36678086;476803072;8179712;395776000;25896847;0;0;0;0;0;0;0;0;0;0;132949;0;0;0;0;0;0;0;0;
3;3636029;477720576;8179712;395776000;992832;0;0;0;0;0;0;0;0;0;0;1894;0;0;0;0;0;0;0;0;
4;864862;477720576;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;210605;477720576;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2071535;486690816;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;268293;486961152;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;280927;486961152;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;226264;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;236854;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;205295;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;205155;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;193312;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;195116;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;193593;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;192291;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;195567;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;186640;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;194725;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;192321;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;605285;487231488;8179712;429330432;392045;0;0;0;0;0;0;0;0;0;0;2655;0;0;0;0;0;0;0;0;
22;197390;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;195717;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;202900;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;195116;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;203100;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;191679;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;196438;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;196969;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;191099;487231488;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
