Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472158208;8089600;395685888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;58693101;477077504;8089600;395685888;44866101;0;0;0;0;0;0;0;0;0;0;242315;0;0;0;0;0;0;0;0;
3;4962787;477077504;8089600;395685888;1166869;0;0;0;0;0;0;0;0;0;0;3046;0;0;0;0;0;0;0;0;
4;1345152;477077504;8089600;395685888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;372438;477077504;8089600;395685888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;3023069;486502400;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;504816;486772736;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;1069125;487043072;8089600;429240320;636905;0;0;0;0;0;0;0;0;0;0;3356;0;0;0;0;0;0;0;0;
9;362811;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;357951;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;348223;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;355005;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;345077;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;340098;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;379061;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;364623;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;350818;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;353453;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;349045;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;348433;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;364233;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;765045;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;456115;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;900519;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;364885;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;377148;487043072;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;359264;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;349766;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;361317;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;370024;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;365626;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;357300;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;355817;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;379672;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;385553;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;370014;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;354435;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;352210;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;450364;487481344;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;375243;487985152;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;368000;487985152;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;355156;487985152;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;361118;487985152;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;369984;490082304;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;366427;490082304;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;342833;490082304;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;1013901;490766336;8089600;429240320;614011;0;0;0;0;0;0;0;0;0;0;2285;0;0;0;0;0;0;0;0;
48;407264;490766336;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;352090;490766336;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;391795;490766336;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;361829;490766336;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;358964;490766336;8089600;429240320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
