Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
15910,34779184,32520626176,32092160,111747010560,31186266,0,1289418,121588,0,0,0,0,0,0,0,7825,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15911,22446596,32548073472,32137216,111847718912,19726264,0,2684775,138289,295815,128531,7113,51627,18314,32440,16772,8856,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15912,255451639,32601219072,32202752,112032333824,222564794,0,1300499,108213,0,0,0,0,0,0,0,5731,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15913,19466046,32601219072,32223232,112032354304,16273698,0,5237172,313839,0,0,0,0,0,0,0,12834,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15914,32977546,32660348928,32223232,112082685952,31217184,0,2605798,141335,3192437,110768,5250,3003693,3000356,2625,6052,6392,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15915,118238693,32691666944,32223232,112183349248,113317585,0,2607329,158538,0,0,0,0,0,0,0,7934,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15916,26017472,32708538368,32223232,112233680896,22005308,0,5214731,242766,0,0,0,0,0,0,0,12743,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15917,20619059,32742625280,32223232,112351121408,15495329,0,1307001,127479,0,0,0,0,0,0,0,4949,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15918,19208243,32775942144,32223232,112468561920,12676774,0,2532550,155551,0,0,0,0,0,0,0,6722,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15919,17185029,32805072896,32223232,112569225216,12721337,0,1281153,80551,0,0,0,0,0,0,0,4498,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15920,17605327,32850198528,32223232,112736997376,10189068,0,1275763,102312,0,0,0,0,0,0,0,4438,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15921,14916564,32894447616,32223232,112904769536,12091637,0,1269591,80902,0,0,0,0,0,0,0,4017,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15922,20615973,32941019136,32223232,113072541696,16154265,0,1259131,115807,0,0,0,0,0,0,0,4478,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15923,19768364,32995745792,32194560,113273839616,14424371,0,1313343,88045,0,0,0,0,0,0,0,5761,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15924,17042532,33036279808,32186368,113424826368,13228268,0,1287505,70812,0,0,0,0,0,0,0,4538,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15925,17924776,33081024512,32186368,113559044096,13409858,0,1263670,111289,0,0,0,0,0,0,0,4949,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15926,16069497,33139351552,32186368,113777147904,11842579,0,1257208,99577,0,0,0,0,0,0,0,3737,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15927,18564194,33177784320,32178176,113911357440,16680583,0,1299217,113593,0,0,0,0,0,0,0,4208,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15928,32678064,33205194752,32178176,114012020736,30059543,0,1260734,92704,0,0,0,0,0,0,0,4177,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15929,25460969,33237962752,32231424,114129514496,22814937,0,2592041,200666,0,0,0,0,0,0,0,8356,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15930,26718768,33275645952,32378880,114263879680,22055894,0,2617198,170710,0,0,0,0,0,0,0,8125,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15931,23684047,33312083968,32391168,114381332480,19600549,0,1303715,109856,0,0,0,0,0,0,0,5691,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15932,23168580,33340874752,32391168,114481995776,18486008,0,2607500,164298,0,0,0,0,0,0,0,15048,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15933,28794371,33381036032,32391168,114616213504,23588477,0,1308023,161964,0,0,0,0,0,0,0,5811,0,0,0.0,0.0,0.0,267.0,0.0,90.0
15934,24435245,33405079552,32391168,114700099584,16978041,0,2597201,185708,387907,123311,5901,163286,159499,3286,8235,7555,0,0,0.0,0.0,0.0,267.0,0.0,90.0
