Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
16188,3806188,4733861888,20885504,15241637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16189,2516118,4733861888,20885504,15241637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16190,3658902,4733861888,20885504,15241637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16191,2632847,4733861888,20885504,15241637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16192,5404285,4743032832,20885504,15291969536,1595031,0,204463,187402,0,0,0,0,0,0,0,4668,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16193,2601249,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16194,3751545,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16195,2666321,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16196,3684139,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16197,4129054,4747489280,20885504,15291969536,1365461,0,180368,225282,0,0,0,0,0,0,0,4719,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16198,3885757,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
16199,2708359,4747489280,20885504,15291969536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,10.0
