Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
15690,4028465,27237441536,27201536,93597564928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15691,3996525,27263115264,27201536,93681451008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15692,11577583,27276439552,27201536,93731782656,6678044,0,1145488,103073,324789,100729,4188,103535,78918,24235,36869,5039,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15693,4428215,27276439552,27201536,93731782656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15694,99847702,27321155584,27201536,93832445952,93836169,0,1156569,126117,0,0,0,0,0,0,0,5811,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15695,138611229,27374465024,27201536,94033772544,127668005,0,4752322,332555,0,0,0,0,0,0,0,13796,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15696,23767153,27412131840,27201536,94117658624,17332025,0,4654077,324748,0,0,0,0,0,0,0,13145,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15697,13547647,27428904960,27209728,94167998464,5768017,0,1116133,91722,0,0,0,0,0,0,0,4378,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15698,18105575,27480473600,27209728,94352547840,13841037,0,1131553,108023,0,0,0,0,0,0,0,4488,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15699,11750436,27500605440,27209728,94419656704,6799823,0,1113538,106730,0,0,0,0,0,0,0,4478,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15700,14957311,27536474112,27209728,94553874432,11614622,0,1118347,106740,392345,99797,4288,151324,117530,33002,35417,3798,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15701,89497111,27568377856,27209728,94671314944,84986733,0,1142813,95529,0,0,0,0,0,0,0,4328,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15702,21655142,27597447168,27209728,94771978240,16989793,0,4473759,276229,0,0,0,0,0,0,0,12403,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15703,16462584,27613843456,27209728,94822309888,13264145,0,2267803,156574,0,0,0,0,0,0,0,6943,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15704,4404019,27632144384,27209728,94889418752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15705,9394618,27641548800,27205632,94922969088,6185470,0,1136791,107511,0,0,0,0,0,0,0,4358,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15706,4013356,27650727936,27205632,94956523520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15707,13244559,27670642688,27205632,95023632384,8813829,0,1138816,117882,0,0,0,0,0,0,0,4388,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15708,4050847,27684536320,27201536,95073959936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15709,14759960,27695599616,27201536,95107514368,10429750,0,1149005,162735,0,0,0,0,0,0,0,5471,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15710,4972375,27709505536,27201536,95157846016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15711,8707079,27714215936,27201536,95174623232,6005182,0,1161228,116619,0,0,0,0,0,0,0,5521,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15712,4890853,27723137024,27201536,95208177664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15713,11983894,27737559040,27201536,95258509312,7670365,0,1133916,100739,0,0,0,0,0,0,0,4188,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15714,2871996,27743318016,27201536,95292063744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15715,14405646,27757957120,27201536,95325618176,10161667,0,1138205,109445,0,0,0,0,0,0,0,4459,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15716,3794446,27772112896,27201536,95375949824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15717,11090218,27782610944,27193344,95409496064,8494130,0,1116825,135504,0,0,0,0,0,0,0,4899,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15718,4356960,27795697664,27193344,95459827712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15719,8521120,27805392896,27193344,95493382144,4706617,0,1136031,108484,0,0,0,0,0,0,0,4318,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15720,6532742,27817443328,27193344,95543713792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15721,3816647,27828199424,27197440,95577272320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15722,4713429,27828199424,27197440,95577272320,3456893,0,1115883,109565,0,0,0,0,0,0,0,4298,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15723,4002806,27837632512,27197440,95610826752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15724,4199555,27850739712,27197440,95661158400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15725,1651257,27859390464,27197440,95694712832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15726,7980296,27863584768,27197440,95711490048,3904583,0,1128787,108062,0,0,0,0,0,0,0,4328,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15727,4900961,27872489472,27205632,95745052672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15728,4039966,27886346240,27205632,95812161536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15729,11518091,27896066048,27205632,95828938752,7066282,0,1162981,94878,0,0,0,0,0,0,0,5070,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15730,5744783,27914919936,27205632,95912824832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15731,9917039,27929075712,27205632,95946379264,7361737,0,1144467,83827,0,0,0,0,0,0,0,4468,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15732,4353574,27948707840,27205632,96030265344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15733,4608814,27968835584,27205632,96097374208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15734,5480759,27973550080,27205632,96114151424,4008718,0,1140869,108133,0,0,0,0,0,0,0,3997,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15735,4130757,27978522624,27205632,96130928640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15736,5740275,28002033664,27205632,96214814720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15737,5982810,28006240256,27197440,96231583744,4490923,0,1139637,88255,0,0,0,0,0,0,0,4469,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15738,3958083,28010434560,27197440,96248360960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15739,5452495,28036902912,27197440,96349024256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15740,8621238,28041093120,27193344,96365797376,6311116,0,1139527,109015,0,0,0,0,0,0,0,4268,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15741,4265259,28054466560,27193344,96416129024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15742,3258280,28063350784,27193344,96466460672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15743,6721876,28072476672,27193344,96483237888,5206474,0,1137573,113302,0,0,0,0,0,0,0,3978,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15744,6587444,28090503168,27193344,96567123968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15745,3300579,28103843840,27193344,96600678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15746,5134930,28104351744,27193344,96600678400,3821076,0,1119410,102983,0,0,0,0,0,0,0,4538,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15747,3940390,28113002496,27193344,96634232832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15748,4154451,28126060544,27193344,96684564480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15749,1900344,28130254848,27193344,96701341696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15750,9064881,28131467264,27193344,96701341696,4984668,0,1162040,115627,0,0,0,0,0,0,0,5511,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15751,5748380,28155772928,27197440,96802009088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15752,2310833,28167016448,27197440,96835563520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15753,10350381,28181356544,27197440,96885895168,6325613,0,1117065,111719,0,0,0,0,0,0,0,4258,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15754,3801169,28198912000,27197440,96953004032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15755,1881619,28203364352,27197440,96969781248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,80.0
15756,10400424,28216705024,27197440,97020112896,6247156,0,1136070,104205,0,0,0,0,0,0,0,4649,0,0,0.0,0.0,0.0,267.0,0.0,80.0
