Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
16579,2480472,35276697600,25513984,121261506560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16580,5179233,35286061056,25513984,121295060992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16581,8096164,35300233216,25513984,121345392640,4724270,0,1402380,114925,0,0,0,0,0,0,0,5621,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16582,2402185,35300233216,25513984,121345392640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16583,5513991,35316236288,25513984,121412501504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16584,9060091,35332231168,25513984,121462833152,6348286,0,1397621,110227,0,0,0,0,0,0,0,4359,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16585,4037171,35336671232,25513984,121479610368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16586,10720384,35368071168,25571328,121597108224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16587,7616614,35368329216,25612288,121597149184,3320077,0,1418160,109926,0,0,0,0,0,0,0,4438,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16588,31912228,35400724480,25636864,121714614272,30372530,0,1427056,118753,0,0,0,0,0,0,0,5761,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16589,21328209,35441807360,25636864,121865609216,18892040,0,1438829,128471,0,0,0,0,0,0,0,6612,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16590,27949115,35476971520,25669632,121983082496,24923651,0,2804690,162614,0,0,0,0,0,0,0,6843,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16591,229340701,35546587136,25686016,122234757120,138322277,0,1424441,110197,0,0,0,0,0,0,0,5851,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16592,20263602,35546587136,25694208,122234765312,15331282,0,5783707,305072,290355,153679,5130,47809,43962,3126,8125,13736,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16593,118446322,35587477504,25710592,122385776640,110550574,0,1461310,122049,0,0,0,0,0,0,0,5691,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16594,32489140,35640893440,25710592,122536771584,27194029,0,5836546,328986,0,0,0,0,0,0,0,13987,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16595,32424859,35729420288,25710592,122637434880,26719018,0,1433618,105668,0,0,0,0,0,0,0,4409,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16596,20105977,35754123264,25710592,122738098176,15070522,0,2782419,165781,362831,101510,4939,142888,139521,2965,6602,7153,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16597,113352158,35784060928,25710592,122838761472,106898235,0,2783410,163166,0,0,0,0,0,0,0,7214,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16598,24108071,35826401280,25710592,122956201984,19356070,0,5617745,273323,0,0,0,0,0,0,0,12173,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16599,16485627,35866841088,25710592,123073642496,11420808,0,2801645,165100,0,0,0,0,0,0,0,7073,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16600,18385439,35902005248,25710592,123207860224,14503259,0,1413871,111980,0,0,0,0,0,0,0,4418,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16601,18138737,35934937088,25710592,123308523520,13280406,0,1394455,114465,0,0,0,0,0,0,0,4890,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16602,15969800,35963850752,25710592,123409186816,11107541,0,1393383,118001,0,0,0,0,0,0,0,5030,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16603,18839972,36001206272,25640960,123543334912,14709256,0,1387102,121188,0,0,0,0,0,0,0,4709,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16604,16505284,36033638400,25640960,123660775424,11995446,0,1396499,108463,0,0,0,0,0,0,0,4137,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16605,17204785,36072165376,25640960,123794993152,12326397,0,1411336,96841,0,0,0,0,0,0,0,4388,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16606,18945369,36099088384,25612288,123895627776,14057643,0,1393643,131096,0,0,0,0,0,0,0,4278,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16607,23206230,36125028352,25653248,123962777600,20985305,0,1397101,110587,0,0,0,0,0,0,0,4769,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16608,22575528,36150738944,25657344,124046667776,20684090,0,2798589,169026,0,0,0,0,0,0,0,6953,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16609,18775331,36177297408,25686016,124147359744,16936112,0,1382342,111449,0,0,0,0,0,0,0,4157,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16610,20554818,36220624896,25718784,124281610240,16583630,0,1384567,104686,0,0,0,0,0,0,0,4559,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16611,24281477,36250537984,25718784,124399050752,22359883,0,1417849,127229,0,0,0,0,0,0,0,5430,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16612,23525048,36296908800,25718784,124566822912,21478451,0,2775095,162906,0,0,0,0,0,0,0,7294,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16613,25158081,36337827840,25718784,124684263424,23240986,0,1397381,106720,0,0,0,0,0,0,0,4198,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16614,20735006,36370886656,25767936,124818530304,18990365,0,2801635,175660,0,0,0,0,0,0,0,7284,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16615,19558349,36417560576,25767936,124919193600,14804384,0,1386340,109766,0,0,0,0,0,0,0,4719,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16616,15304492,36444807168,25767936,125019856896,10321076,0,1387562,112611,0,0,0,0,0,0,0,4569,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16617,19021011,36477513728,25767936,125137297408,15011853,0,1430122,136877,0,0,0,0,0,0,0,5761,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16618,22202788,36512243712,25767936,125254737920,17296498,0,1394055,113262,0,0,0,0,0,0,0,4228,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16619,18682336,36538978304,25767936,125355401216,14063614,0,2810270,163858,338535,102863,4168,126878,123211,3165,6121,6643,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16620,107567500,36579819520,25767936,125489618944,104145893,0,1390378,110147,0,0,0,0,0,0,0,4388,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16621,27924599,36638470144,25767936,125707722752,23229764,0,5583472,279013,0,0,0,0,0,0,0,12835,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16622,19032003,36671205376,25767936,125808386048,13766979,0,2811653,172443,0,0,0,0,0,0,0,7374,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16623,18661608,36717797376,25767936,125959380992,14888531,0,1390988,107091,0,0,0,0,0,0,0,4588,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16624,20321591,36756631552,25767936,126093598720,15404870,0,1398021,110818,0,0,0,0,0,0,0,4509,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16625,15019778,36779974656,25767936,126177484800,10148031,0,1404845,113583,0,0,0,0,0,0,0,4779,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16626,18674281,36817707008,25743360,126311677952,15545874,0,1398673,107251,0,0,0,0,0,0,0,4659,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16627,20335958,36856492032,25743360,126412341248,15900820,0,1407529,101030,0,0,0,0,0,0,0,4247,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16628,20577831,36892184576,25743360,126513004544,15934524,0,2801745,161213,0,0,0,0,0,0,0,7143,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16629,20378828,36937183232,25718784,126663974912,16104112,0,1432627,133210,0,0,0,0,0,0,0,5851,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16630,37929913,36977532928,25718784,126781415424,32881295,0,1390117,94007,0,0,0,0,0,0,0,4158,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16631,219379911,37028147200,25722880,126965968896,195736931,0,2886694,185328,0,0,0,0,0,0,0,8415,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16632,40273448,37065617408,25726976,127100190720,30484351,0,5676025,331092,512821,120466,6192,146635,104496,41588,66795,14085,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16633,119238127,37108707328,25718784,127184068608,107916846,0,2837732,348294,0,0,0,0,0,0,0,8576,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16634,28865934,37151428608,25718784,127335063552,19097015,0,5657881,253975,0,0,0,0,0,0,0,12273,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16635,23916452,37189046272,25718784,127435726848,20655598,0,2799219,171992,0,0,0,0,0,0,0,7013,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16636,20394537,37232259072,25718784,127586721792,15840457,0,1398843,114925,0,0,0,0,0,0,0,4799,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16637,25145377,37265047552,25718784,127704162304,19975923,0,2783129,155782,0,0,0,0,0,0,0,7134,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16638,19487616,37323202560,25718784,127905488896,15716274,0,1430993,134352,0,0,0,0,0,0,0,5761,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16639,23218483,37351776256,25718784,128006152192,18347869,0,1469185,113523,0,0,0,0,0,0,0,4619,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16640,20998140,37385900032,25718784,128140369920,16010125,0,2791173,158597,0,0,0,0,0,0,0,7033,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16641,24382997,37422927872,25718784,128241033216,21125218,0,1408771,114444,0,0,0,0,0,0,0,4639,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16642,37697317,37463199744,25722880,128358477824,33230700,0,1414773,95379,298229,101691,4418,73578,70272,2966,5831,3787,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16643,134192392,37500444672,25739264,128475934720,123655831,0,4271921,274454,0,0,0,0,0,0,0,11261,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16644,39748433,37527126016,25739264,128543043584,35874289,0,5593780,307767,0,0,0,0,0,0,0,12554,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16645,23774206,37569531904,25739264,128694038528,19121471,0,2818606,179887,0,0,0,0,0,0,0,7463,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16646,16778787,37594234880,25739264,128777924608,11436397,0,1385779,105948,0,0,0,0,0,0,0,4669,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16647,33233736,37628633088,25739264,128895365120,29292605,0,1426054,130334,0,0,0,0,0,0,0,5430,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16648,24455453,37663715328,25739264,129029582848,19302510,0,2816192,155523,0,0,0,0,0,0,0,8687,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16649,21209115,37700636672,25739264,129163800576,14996634,0,2831030,173034,0,0,0,0,0,0,0,7373,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16650,18233625,37733351424,25739264,129281241088,15179106,0,1412439,119404,0,0,0,0,0,0,0,4158,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16651,21998145,37780987904,25739264,129449013248,17443774,0,1427477,111058,0,0,0,0,0,0,0,4599,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16652,19399001,37821808640,25739264,129600008192,14605201,0,2845346,159499,0,0,0,0,0,0,0,7223,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16653,21195199,37872046080,25710592,129784528896,16905785,0,1384927,73728,0,0,0,0,0,0,0,4498,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16654,19685679,37913632768,25710592,129952301056,14960176,0,1449198,139662,0,0,0,0,0,0,0,6101,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16655,17141467,37951614976,25726976,130086535168,11428753,0,1417719,109214,381305,101590,4258,145042,141886,2635,5991,3677,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16656,123874702,37990621184,25726976,130220752896,120660094,0,1416377,107331,0,0,0,0,0,0,0,4308,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16657,28539903,38030401536,25726976,130371747840,23931269,0,5667269,266159,0,0,0,0,0,0,0,12804,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16658,17369675,38072020992,25726976,130522742784,12646367,0,1400917,111709,0,0,0,0,0,0,0,4699,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16659,20675224,38103613440,25726976,130640183296,16903591,0,2795774,162835,0,0,0,0,0,0,0,7163,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16660,18653662,38139187200,25726976,130791178240,13626174,0,1385909,109996,0,0,0,0,0,0,0,5199,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16661,17467398,38170832896,25726976,130891841536,12466840,0,1408361,113663,0,0,0,0,0,0,0,4609,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16662,17758765,38203035648,25726976,131009282048,14703445,0,1397731,112350,0,0,0,0,0,0,0,4338,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16663,19165193,38235152384,25726976,131126722560,14866791,0,1391299,108854,0,0,0,0,0,0,0,4489,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16664,15950283,38267125760,39931904,131241590784,9325559,0,1401348,114235,0,0,0,0,0,0,0,4659,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16665,18174744,38304329728,39915520,131375792128,12158692,0,1393944,99397,0,0,0,0,0,0,0,4428,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16666,36255623,38327382016,39915520,131459678208,31319416,0,1375108,254277,0,0,0,0,0,0,0,5050,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16667,183586565,38368460800,39919616,131610677248,164759648,0,2832602,189504,0,0,0,0,0,0,0,8375,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16668,78618409,38405541888,39923712,131744899072,70020566,0,5742229,327684,592661,121918,46297,188323,145152,42440,74750,13155,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16669,131816246,38433849344,39923712,131845562368,126434714,0,5757508,318557,0,0,0,0,0,0,0,13356,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16670,29066130,38458998784,39927808,131929452544,17911641,0,5579123,273071,0,0,0,0,0,0,0,12362,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16671,19248208,38483918848,39927808,132013338624,15999916,0,2800702,170479,400251,106650,4298,139632,108444,30727,40095,6142,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16672,125425421,38510374912,39927808,132114001920,120793173,0,1411888,112010,0,0,0,0,0,0,0,4358,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16673,22093083,38540742656,39927808,132231442432,17355288,0,5567371,263075,0,0,0,0,0,0,0,12243,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16674,20834212,38557470720,39927808,132281774080,17838393,0,2804149,145694,0,0,0,0,0,0,0,7012,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16675,19094119,38576070656,39927808,132348882944,14433909,0,1434540,80952,0,0,0,0,0,0,0,6071,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16676,17239481,38604054528,39927808,132449546240,11238467,0,1420904,95559,0,0,0,0,0,0,0,4749,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16677,16602546,38620282880,25722880,132502450176,13505979,0,1405586,105939,0,0,0,0,0,0,0,4448,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16678,20350215,38657220608,25722880,132636667904,15805671,0,1395567,102503,0,0,0,0,0,0,0,4408,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16679,16364619,38698549248,25722880,132787662848,11512540,0,1392882,109515,0,0,0,0,0,0,0,4458,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16680,23723230,38760148992,25714688,133022535680,16796189,0,1393744,110377,0,0,0,0,0,0,0,4389,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16681,20904524,38792060928,25714688,133139976192,16129870,0,2881765,199114,0,0,0,0,0,0,0,8877,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16682,21671603,38833119232,39919616,133288398848,12293024,0,1395447,108934,0,0,0,0,0,0,0,4779,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16683,18850361,38869536768,39919616,133422616576,12796158,0,1406057,110988,0,0,0,0,0,0,0,5150,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16684,21026112,38911541248,39919616,133573611520,16447155,0,2800592,173756,0,0,0,0,0,0,0,7594,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16685,17043683,38942642176,39919616,133691052032,11194785,0,1417008,96812,0,0,0,0,0,0,0,4399,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16686,21263838,38974341120,39915520,133825265664,14007510,0,1399644,108403,0,0,0,0,0,0,0,4318,0,0,0.0,0.0,0.0,267.0,0.0,100.0
16687,20389147,39019106304,39915520,133976260608,15667873,0,1438127,130665,0,0,0,0,0,0,0,6182,0,0,0.0,0.0,0.0,267.0,0.0,100.0
