Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
15219,14737579,18613174272,27889664,64171003904,5781472,0,868008,76814,0,0,0,0,0,0,0,6472,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15220,14914310,18661380096,27889664,64355553280,11144761,0,876554,79930,0,0,0,0,0,0,0,4649,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15221,13915016,18705551360,27889664,64523325440,8842593,0,869641,115697,0,0,0,0,0,0,0,4098,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15222,10931912,18738524160,27889664,64640765952,7144989,0,847249,110227,0,0,0,0,0,0,0,4348,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15223,12429419,18781503488,27889664,64791760896,8179008,0,868027,105708,0,0,0,0,0,0,0,4369,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15224,4431801,18808381440,27889664,64892424192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15225,8336074,18818236416,27889664,64942755840,5804706,0,870272,104035,0,0,0,0,0,0,0,11932,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15226,2583585,18835738624,27889664,64993087488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15227,3944227,18858254336,27889664,65076973568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15228,8472349,18871525376,27889664,65127305216,5483934,0,875462,105428,0,0,0,0,0,0,0,4198,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15229,2691808,18880692224,27889664,65160859648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15230,3848758,18889592832,27889664,65194414080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15231,3593269,18889592832,27889664,65194414080,1967420,0,864812,98255,0,0,0,0,0,0,0,3777,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15232,3842897,18902896640,27889664,65244745728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15233,3187077,18916478976,27897856,65295085568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15234,1206232,18916478976,27897856,65295085568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15235,3847336,18916728832,27897856,65295085568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15236,1563723,18916728832,27897856,65295085568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15237,6081585,18931912704,27897856,65362194432,2335260,0,880541,89548,0,0,0,0,0,0,0,4177,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15238,2979688,18938978304,27897856,65378971648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15239,1747928,18943172608,27897856,65395748864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15240,3747377,18943172608,27897856,65395748864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15241,2480862,18943209472,27885568,65395736576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15242,6378633,18952089600,27885568,65429291008,2673514,0,890921,112691,0,0,0,0,0,0,0,5491,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15243,5036085,18965426176,27885568,65479622656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15244,1700419,18960343040,21348352,65473085440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15245,3774629,18960343040,21348352,65473085440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15246,5141863,18960343040,21348352,65473085440,2659969,0,890189,92233,0,0,0,0,0,0,0,5500,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15247,4073970,18974728192,21348352,65523417088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15248,4791396,18988085248,21348352,65573748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15249,1439610,18988085248,21348352,65573748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15250,6541648,18992791552,21348352,65607303168,2669065,0,888306,130605,0,0,0,0,0,0,0,14668,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15251,5412060,19010613248,21348352,65657634816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15252,1337849,19015065600,21348352,65674412032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15253,3732049,19015065600,21348352,65674412032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15254,4818286,19015065600,21348352,65674412032,2133771,0,873618,90850,0,0,0,0,0,0,0,3647,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15255,5012911,19027935232,27885568,65714503680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15256,4092786,19034492928,27885568,65731280896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15257,3753279,19035033600,27885568,65731280896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15258,4357853,19035111424,27881472,65731276800,2347443,0,875572,105217,0,0,0,0,0,0,0,3677,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15259,5877612,19053363200,27881472,65798385664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15260,3688106,19053502464,18857984,65822916608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15261,5968103,19062419456,18857984,65856471040,2178947,0,860844,112261,0,0,0,0,0,0,0,3997,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15262,4852049,19084165120,18866176,65923588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15263,1302653,19084165120,18866176,65923588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15264,3616703,19084165120,18866176,65923588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15265,2410220,19084165120,18866176,65923588096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15266,6008879,19085213696,18866176,65923588096,2302017,0,862708,111930,0,0,0,0,0,0,0,3667,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15267,3610221,19095080960,18866176,65973919744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15268,1664592,19105280000,18866176,66007474176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15269,3800838,19118931968,18866176,66041028608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,267.0,0.0,60.0
15270,4730060,19119206400,18862080,66041024512,2532098,0,881753,105598,0,0,0,0,0,0,0,3928,0,0,0.0,0.0,0.0,267.0,0.0,60.0
