timestamp,cpu_percent,rss
1722724797.0606735,0.0,2727002112
1722724798.0611537,0.0,2731446272
1722724799.0615487,0.5,2739916800
1722724800.0619566,2.4,2808508416
1722724801.062504,2.1,2838114304
1722724802.0628636,2.8,2892517376
1722724803.0632703,4.5,2942210048
1722724804.0638244,4.2,2962591744
1722724805.0641656,4.2,2987950080
1722724806.0645428,5.3,3022131200
1722724807.0648835,6.3,3069190144
1722724808.0652184,6.5,3193262080
1722724809.0655959,27.3,3443826688
1722724810.065962,33.3,3647156224
1722724811.0663311,37.4,3859562496
1722724812.067056,44.2,4043542528
1722724813.067554,50.6,4332511232
1722724814.0681183,48.6,4608499712
1722724815.0686707,54.3,4801433600
1722724816.0692208,57.9,5024395264
1722724817.0697794,56.0,5184782336
1722724818.0703347,57.5,5186338816
1722724819.0709586,57.0,5187031040
1722724820.071571,56.5,5187973120
1722724821.0721345,53.4,5192511488
1722724822.0727468,53.1,5192609792
1722724823.0732877,51.9,5193097216
1722724824.0738971,50.1,5190692864
1722724825.0743234,49.6,5191540736
1722724826.074909,50.4,5192646656
1722724827.0754642,49.8,5197783040
1722724828.0760546,49.4,5195931648
1722724829.0766666,49.4,5196492800
1722724830.0772197,46.2,5196795904
1722724831.0776334,47.6,5198712832
1722724832.0779848,46.0,5198585856
1722724833.0783951,44.6,5199368192
1722724834.0787592,41.3,5198864384
1722724835.0791538,42.1,5198934016
1722724836.0795264,43.1,5191434240
1722724837.079878,41.5,5197717504
1722724838.0804603,37.9,5190262784
1722724839.0810528,39.1,5195853824
1722724840.0816755,38.9,5202911232
1722724841.0822592,40.0,5191438336
1722724842.082656,38.4,5203574784
1722724843.083215,39.0,5211963392
1722724844.083791,36.9,5196328960
1722724845.084327,36.8,5196410880
1722724846.084772,38.4,5208723456
1722724847.0851579,37.7,5203718144
1722724848.0855176,35.5,5206540288
1722724849.085872,36.8,5200044032
1722724850.0862825,36.8,5208379392
1722724851.0868542,36.7,5202591744
1722724852.0873559,33.5,5205417984
1722724853.0877995,37.5,5210988544
1722724854.0883453,37.7,5211594752
1722724855.088915,37.5,5217800192
1722724856.0894775,37.4,5211750400
1722724857.0900643,36.5,5217218560
1722724858.090463,37.1,5217755136
1722724859.0910614,38.2,5217456128
1722724860.091631,36.1,5217579008
1722724861.0922348,36.4,5217599488
1722724862.0926077,37.3,5222162432
1722724863.0932236,36.1,5221769216
1722724864.0938084,36.9,5221961728
1722724865.0942647,37.2,5221961728
1722724866.0946703,35.3,5221830656
1722724867.0952747,36.8,5229187072
1722724868.0956488,34.2,5229187072
1722724869.095988,37.4,5229154304
1722724870.0963693,38.4,5229371392
1722724871.097033,35.7,5234294784
1722724872.097548,37.5,5239091200
1722724873.0981243,33.1,5238673408
1722724874.0987294,36.0,5238935552
1722724875.099153,35.5,5238956032
1722724876.0995486,33.9,5239054336
1722724877.1001058,35.9,5239107584
1722724878.1006749,35.8,5245870080
1722724879.101025,35.1,5245739008
1722724880.1013722,35.5,5247967232
1722724881.1017628,36.4,5252063232
1722724882.102097,35.5,5252161536
1722724883.1024494,34.4,5254524928
1722724884.1028154,31.3,5254295552
1722724885.1031258,34.6,5254361088
1722724886.1034513,32.5,5255876608
1722724887.1037805,35.1,5257981952
1722724888.104377,36.0,5257879552
1722724889.1049557,37.1,5258010624
1722724890.1055439,35.8,5257945088
1722724891.106109,34.9,5260169216
1722724892.106453,34.9,5260304384
1722724893.1068058,34.3,5262893056
1722724894.1071372,35.5,5262508032
1722724895.1075146,36.7,5262508032
1722724896.107895,35.8,5262442496
1722724897.1082926,36.8,5262540800
1722724898.1088881,35.0,5262475264
1722724899.1093526,35.6,5262573568
1722724900.109954,36.6,5262540800
1722724901.1105697,35.9,5262573568
1722724902.1111424,33.7,5262573568
1722724903.1116915,34.1,5267132416
1722724904.1120794,34.1,5266776064
1722724905.1124253,36.4,5266874368
1722724906.1130397,35.8,5266829312
1722724907.1136324,34.6,5267005440
1722724908.1142383,35.6,5267116032
1722724909.114893,34.5,5267247104
1722724910.115419,34.8,5267275776
1722724911.1160061,33.6,5267337216
1722724912.1163788,33.2,5267267584
1722724913.1168275,33.4,5271801856
1722724914.1174226,35.7,5271384064
1722724915.118007,34.0,5271547904
1722724916.1183596,33.7,5271478272
1722724917.1190467,34.9,5271445504
1722724918.1197305,34.8,5271445504
1722724919.1204004,36.1,5264314368
1722724920.1210086,34.1,5264388096
1722724921.1215718,33.5,5264605184
1722724922.122026,32.6,5264248832
1722724923.1223505,33.0,5264388096
1722724924.1226702,30.9,5271855104
1722724925.1229796,33.6,5272379392
1722724926.1233096,32.5,5260193792
1722724927.1238348,32.1,5265358848
1722724928.1242836,33.3,5260152832
1722724929.124855,31.1,5254909952
1722724930.1254642,33.0,5261844480
1722724931.1260068,33.4,5258915840
1722724932.1264527,31.8,3983896576
1722724933.1268115,14.6,3887099904
1722724934.1270883,14.2,3881553920
1722724935.127361,14.4,3880951808
1722724936.1276526,13.5,3875696640
1722724937.127946,13.0,3883851776
1722724938.1282287,13.4,3889512448
1722724939.1285107,14.6,3889885184
1722724940.1287947,14.0,3898253312
1722724941.1290896,14.1,3884781568
1722724942.1293736,14.7,3891675136
1722724943.129693,13.6,3827007488
1722724944.13018,1.2,2670587904
1722724945.1307006,0.3,2675298304
1722724946.131152,2.0,2671038464
1722724947.1316464,1.8,2674798592
