Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;473976832;9494528;397090816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;39529103;478003200;9494528;397090816;27897458;0;0;0;0;0;0;0;0;0;0;149781;0;0;0;0;0;0;0;0;
3;3655847;478982144;9494528;397090816;931407;0;0;0;0;0;0;0;0;0;0;2034;0;0;0;0;0;0;0;0;
4;965421;478982144;9494528;397090816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;239359;478982144;9494528;397090816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2560622;487952384;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;259166;487952384;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;231915;487952384;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;265808;488222720;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;267211;488222720;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;242745;488493056;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;230052;488493056;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;227046;488493056;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;217187;488493056;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;210464;488493056;9494528;430645248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
