Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472317952;8183808;395780096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36558992;477171712;8183808;395780096;25768656;0;0;0;0;0;0;0;0;0;0;132578;0;0;0;0;0;0;0;0;
3;3150408;478089216;8183808;395780096;522721;0;0;0;0;0;0;0;0;0;0;1853;0;0;0;0;0;0;0;0;
4;880421;478089216;8183808;395780096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;223440;478089216;8183808;395780096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2441318;486936576;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;280345;487206912;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;252153;487206912;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;233619;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;237986;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;206618;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;204514;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;188804;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;193483;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;192981;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;189255;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;201528;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;191229;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;192190;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;191229;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;186179;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;582763;487477248;8183808;429334528;363090;0;0;0;0;0;0;0;0;0;0;2114;0;0;0;0;0;0;0;0;
23;208060;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;197240;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;263384;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;195928;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;209833;487477248;8183808;429334528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
