Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472776704;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36887358;477532160;8179712;395776000;25757595;0;0;0;0;0;0;0;0;0;0;136296;0;0;0;0;0;0;0;0;
3;3714106;477532160;8179712;395776000;1012228;0;0;0;0;0;0;0;0;0;0;2445;0;0;0;0;0;0;0;0;
4;924664;477532160;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;227286;477532160;8179712;395776000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2526829;486834176;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;265167;486834176;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;261481;487104512;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;246282;487104512;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;230382;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;232636;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;199173;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;209162;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;207379;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;195607;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;189425;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;188112;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;715172;487374848;8179712;429330432;495870;0;0;0;0;0;0;0;0;0;0;2745;0;0;0;0;0;0;0;0;
19;210164;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;210815;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;192701;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;196759;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;202690;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;190908;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;204463;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;197931;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;203662;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;204383;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;197009;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;198462;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;189495;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;191169;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;190587;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;197190;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;202610;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;214041;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;199975;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;548469;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;300894;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;618510;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;201728;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;206337;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;205866;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;218790;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;203161;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;193523;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;192771;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;201007;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;219401;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;192450;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;181360;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;191519;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;198802;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;207629;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;197891;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;201347;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;205947;487374848;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;202310;488108032;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;219953;488108032;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;203011;488108032;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;200867;488108032;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;200677;488108032;8179712;429330432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
