timestamp,cpu_percent,rss
1722552398.1584406,0.0,2551214080
1722552399.1589112,0.2,2588893184
1722552400.1595302,1.4,2610311168
1722552401.1601393,2.1,2643120128
1722552402.1607573,2.1,2703183872
1722552403.1613755,2.1,2650058752
1722552404.1619499,2.1,2648895488
1722552405.1624389,2.1,2649104384
1722552406.1628976,2.1,2649956352
1722552407.1633828,2.1,2649047040
1722552408.1638422,2.1,2648829952
1722552409.164386,2.3,2796924928
1722552410.1649675,27.7,3004375040
1722552411.1655877,37.2,3226263552
1722552412.1662014,31.4,3285037056
1722552413.1668875,37.7,3285319680
1722552414.1675148,36.9,3285348352
1722552415.1681502,35.7,3285405696
1722552416.1687758,26.0,3285483520
1722552417.1693916,24.9,3285483520
1722552418.1699796,29.3,3285483520
1722552419.170608,29.6,3286487040
1722552420.1711664,29.0,3286601728
1722552421.1717556,28.4,3285684224
1722552422.1722875,27.9,3290804224
1722552423.1728442,26.2,3294085120
1722552424.1734872,25.7,3294228480
1722552425.1740458,26.9,3287855104
1722552426.1746109,17.3,3287797760
1722552427.175175,17.7,3287797760
1722552428.1757355,18.1,3287797760
1722552429.1762896,16.0,3286360064
1722552430.1768477,17.0,3287568384
1722552431.1774585,16.4,3286962176
1722552432.1780188,12.5,3287076864
1722552433.1785998,13.3,3290079232
1722552434.1790614,14.1,3289530368
1722552435.1795747,14.3,3290021888
1722552436.1800728,13.0,3289616384
1722552437.180558,16.7,3289759744
1722552438.1811926,17.8,3289968640
1722552439.1816897,13.4,3289939968
1722552440.1821504,12.6,3290054656
1722552441.1826234,14.8,3290198016
1722552442.1830823,14.9,3290341376
1722552443.1835363,15.5,3295625216
1722552444.1839266,15.4,3297701888
1722552445.1843092,16.7,3297701888
1722552446.1847646,17.1,3297701888
1722552447.185171,16.3,3297701888
1722552448.1856608,15.6,3297701888
1722552449.186051,16.0,3297787904
1722552450.1864643,16.0,3297902592
1722552451.1868572,16.2,3297988608
1722552452.1872885,15.4,3298074624
1722552453.187743,15.0,3298217984
1722552454.1882079,15.1,3304484864
1722552455.1885822,15.2,3304570880
1722552456.189011,14.8,3304714240
1722552457.1894777,15.7,3304800256
1722552458.1899345,14.6,3304886272
1722552459.190379,14.8,3304972288
1722552460.1907876,14.8,3305058304
1722552461.1912825,15.0,3305201664
1722552462.1917546,14.9,3305259008
1722552463.192211,14.9,3305345024
1722552464.1926596,15.3,3315056640
1722552465.1930108,14.7,3309830144
1722552466.1934702,14.3,3309862912
1722552467.1938655,14.2,3309633536
1722552468.1942513,15.0,3310006272
1722552469.1946416,14.6,3315232768
1722552470.1950374,14.7,3315232768
1722552471.195474,14.2,3315232768
1722552472.1958406,14.3,3312103424
1722552473.196302,14.1,3312160768
1722552474.1967404,13.3,3320954880
1722552475.1970918,12.5,3316359168
1722552476.1974874,12.4,3320582144
1722552477.1978712,11.8,3316273152
1722552478.198312,13.0,3320582144
1722552479.1988647,12.7,3316359168
1722552480.1992724,13.2,3320696832
1722552481.1997154,13.8,3315666944
1722552482.200137,14.1,3315695616
1722552483.2005596,14.5,3315695616
1722552484.201039,13.5,3315666944
1722552485.2014825,13.9,3322085376
1722552486.2019165,12.6,3317739520
1722552487.202322,14.3,3322077184
1722552488.202713,14.0,3317739520
1722552489.2030704,14.3,3321561088
1722552490.2034547,14.1,3317768192
1722552491.20386,13.7,3317653504
1722552492.204313,14.9,3321991168
1722552493.204761,13.9,3317710848
1722552494.2052288,15.5,3317796864
1722552495.2056768,13.3,3324268544
1722552496.2060556,13.8,3320045568
1722552497.206516,14.3,3320217600
1722552498.2070746,13.5,3324641280
1722552499.2075398,13.6,3320332288
1722552500.2080088,13.8,3320389632
1722552501.2084122,13.3,3320532992
1722552502.20886,14.4,3327082496
1722552503.209273,13.5,3327168512
1722552504.209719,13.8,3320819712
1722552505.2101676,14.3,3322982400
1722552506.2105355,13.3,3323097088
1722552507.2110093,13.7,3323183104
1722552508.2114732,13.5,3323240448
1722552509.211912,13.5,3323326464
1722552510.2123017,12.8,3323383808
1722552511.2126799,13.4,3329933312
1722552512.2130547,13.8,3330019328
1722552513.21351,13.9,3330101248
1722552514.2139769,13.2,3323871232
1722552515.214537,13.4,3327930368
1722552516.214894,13.0,3328016384
1722552517.215278,13.4,3334508544
1722552518.2156572,13.1,3334877184
1722552519.2160954,10.8,3334877184
1722552520.2164721,11.6,3334877184
1722552521.2168715,11.7,3334877184
1722552522.2172377,12.7,3334877184
1722552523.217636,12.6,3334877184
1722552524.21801,13.2,3338063872
1722552525.2184174,14.2,3336167424
1722552526.2187772,12.9,3337031680
1722552527.2191722,12.8,3337031680
1722552528.219652,12.4,3337031680
1722552529.2200663,12.7,3337031680
1722552530.2205327,12.1,3337031680
1722552531.22103,13.0,3337031680
1722552532.221437,12.5,3337023488
1722552533.2218776,12.4,3337023488
1722552534.2223613,11.6,3337023488
1722552535.222787,13.1,3337056256
1722552536.2231445,12.6,3341168640
1722552537.2235398,13.3,3341168640
1722552538.223987,13.4,3341168640
1722552539.224389,12.1,3341168640
1722552540.2248445,13.0,3341201408
1722552541.2252514,12.0,3341201408
1722552542.2257254,12.4,3341201408
1722552543.2262068,11.5,3341201408
1722552544.2266574,12.7,3341201408
1722552545.2270658,12.7,3341201408
1722552546.2274415,12.7,3345289216
1722552547.2277899,11.7,3345289216
1722552548.228154,12.8,3345289216
