Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
14537,3342017,5018886144,26730496,16304447488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14538,5327300,5028032512,26730496,16338001920,1671375,0,413515,0,0,0,0,0,0,0,0,5300,0,0,0.0,89.0,0.0,40.0
14539,3292144,5032460288,26730496,16354779136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14540,3663380,5032460288,26730496,16354779136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14541,2968738,5032460288,26730496,16354779136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14542,5237692,5032726528,26730496,16371556352,1547923,0,411071,0,0,0,0,0,0,0,0,4850,0,0,0.0,89.0,0.0,40.0
14543,3306501,5041618944,26730496,16388333568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14544,3737609,5041618944,26730496,16388333568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14545,3178661,5041618944,26730496,16388333568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14546,5279671,5041618944,26730496,16388333568,1617012,0,415479,0,0,0,0,0,0,0,0,5189,0,0,0.0,89.0,0.0,40.0
14547,2915929,5041618944,26734592,16388337664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14548,1390357,5041618944,26734592,16388337664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14549,3698716,5041618944,26734592,16388337664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14550,3122465,5041618944,26734592,16388337664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14551,5474617,5050519552,26734592,16421892096,1661125,0,419307,0,0,0,0,0,0,0,0,5461,0,0,0.0,89.0,0.0,40.0
14552,4472437,5054976000,26734592,16438669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14553,1406147,5054976000,26734592,16438669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14554,3721569,5054976000,26734592,16438669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14555,3038779,5054976000,26734592,16438669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14556,5026446,5063602176,26734592,16472223744,1383385,0,296666,0,0,0,0,0,0,0,0,4769,0,0,0.0,89.0,0.0,40.0
14557,2187302,5068021760,26734592,16489000960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14558,1131672,5068021760,26734592,16489000960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14559,3572099,5072216064,26734592,16505778176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14560,1764920,5072216064,26734592,16505778176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14561,3541581,5072216064,26734592,16505778176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14562,3549667,5072216064,26734592,16505778176,1425453,0,289443,0,0,0,0,0,0,0,0,4439,0,0,0.0,89.0,0.0,40.0
14563,3703094,5081370624,26734592,16539332608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14564,1794065,5086076928,26730496,16556105728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14565,3540920,5086076928,26730496,16556105728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14566,2115668,5086076928,26730496,16556105728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14567,4798339,5090521088,26730496,16572882944,1317501,0,282229,0,0,0,0,0,0,0,0,3647,0,0,0.0,89.0,0.0,40.0
14568,1963252,5094715392,26730496,16589660160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14569,3780941,5099147264,26730496,16606437376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14570,1485486,5099147264,26730496,16606437376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14571,3462584,5099147264,26730496,16606437376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14572,1991645,5099147264,26730496,16606437376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14573,4796145,5111988224,26730496,16656769024,1266545,0,282250,0,0,0,0,0,0,0,0,3677,0,0,0.0,89.0,0.0,40.0
14574,2260079,5114085376,26730496,16673546240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14575,3799165,5116182528,26730496,16673546240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14576,1472441,5116182528,26730496,16673546240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14577,3503901,5116182528,26730496,16673546240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14578,3451152,5116182528,26730496,16673546240,1332139,0,283061,0,0,0,0,0,0,0,0,3056,0,0,0.0,89.0,0.0,40.0
14579,3709617,5120618496,26730496,16690323456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14580,1935720,5130280960,26730496,16723877888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14581,3620940,5130280960,26730496,16723877888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14582,1904311,5130280960,26730496,16723877888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14583,3543646,5130280960,26730496,16723877888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14584,3565436,5130280960,26730496,16723877888,1373556,0,287369,0,0,0,0,0,0,0,0,4749,0,0,0.0,89.0,0.0,40.0
14585,3701121,5141266432,26730496,16774209536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14586,1862202,5143363584,26734592,16774213632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14587,1107978,5143363584,26734592,16774213632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14588,3515243,5147557888,26734592,16790990848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14589,2210866,5147557888,26734592,16790990848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14590,4897836,5156212736,26734592,16824545280,1301150,0,286357,0,0,0,0,0,0,0,0,4649,0,0,0.0,89.0,0.0,40.0
14591,11892994,5160407040,26734592,16841322496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14592,4787368,5170073600,26734592,16874876928,1148254,0,282189,0,0,0,0,0,0,0,0,2705,0,0,0.0,89.0,0.0,40.0
14593,2721974,5174267904,26734592,16891654144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14594,3626521,5174267904,26734592,16891654144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14595,1726918,5174267904,26734592,16891654144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14596,3470479,5174267904,26734592,16891654144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14597,3542403,5174267904,26734592,16891654144,1434270,0,285065,0,0,0,0,0,0,0,0,4558,0,0,0.0,89.0,0.0,40.0
14598,3642792,5178949632,26734592,16908431360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14599,2310393,5183143936,26730496,16925204480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14600,3545309,5183397888,26730496,16925204480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14601,1497037,5183397888,26730496,16925204480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14602,3460700,5183397888,26730496,16925204480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14603,3359540,5183397888,26730496,16925204480,1505123,0,282119,0,0,0,0,0,0,0,0,3777,0,0,0.0,89.0,0.0,40.0
14604,3714326,5192024064,26730496,16958758912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14605,3052214,5192024064,26730496,16958758912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14606,3602737,5192024064,26730496,16958758912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14607,2800812,5192024064,26730496,16958758912,1266005,0,281267,0,0,0,0,0,0,0,0,4078,0,0,0.0,89.0,0.0,40.0
14608,3729835,5196709888,26730496,16975536128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14609,2696597,5200904192,26730496,16992313344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14610,3626251,5200904192,26730496,16992313344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14611,2249258,5200904192,26730496,16992313344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14612,3470318,5200904192,26730496,16992313344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14613,3503681,5200904192,26730496,16992313344,1455189,0,299883,0,0,0,0,0,0,0,0,5000,0,0,0.0,89.0,0.0,40.0
14614,3793103,5211529216,26730496,17009090560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14615,4498987,5217193984,26734592,17009094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14616,1141981,5217193984,26734592,17009094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14617,3578761,5217193984,26734592,17009094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14618,3775320,5217193984,26734592,17009094656,1463986,0,299922,0,0,0,0,0,0,0,0,4469,0,0,0.0,89.0,0.0,40.0
14619,3657379,5217419264,26734592,17009094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14620,1826756,5217419264,26734592,17009094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14621,1450771,5221875712,26734592,17025871872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14622,3678118,5221875712,26734592,17025871872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14623,3792302,5222146048,26734592,17025871872,1784257,0,284824,0,0,0,0,0,0,0,0,4698,0,0,0.0,89.0,0.0,40.0
14624,3678990,5231325184,26734592,17059426304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14625,1847555,5231325184,26734592,17059426304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14626,3759370,5231325184,26734592,17059426304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14627,1655154,5231325184,26730496,17059422208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14628,3562450,5231325184,26730496,17059422208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14629,3479846,5231325184,26730496,17059422208,1367604,0,294512,0,0,0,0,0,0,0,0,4438,0,0,0.0,89.0,0.0,40.0
14630,3796200,5243908096,26730496,17109753856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14631,3098511,5244424192,26730496,17109753856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14632,1250105,5248618496,26730496,17126531072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14633,3616161,5248618496,26730496,17126531072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14634,3106326,5248618496,26730496,17126531072,1474766,0,290375,0,0,0,0,0,0,0,0,4939,0,0,0.0,89.0,0.0,40.0
14635,3758929,5253332992,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14636,1668640,5257527296,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14637,1051462,5257527296,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14638,3548925,5257527296,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14639,2170310,5257527296,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14640,3504483,5257527296,26730496,17160085504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14641,3559315,5257527296,26730496,17160085504,1373486,0,294171,0,0,0,0,0,0,0,0,3697,0,0,0.0,89.0,0.0,40.0
14642,3733482,5261987840,26730496,17176862720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14643,1890074,5261987840,26734592,17176866816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14644,1521544,5262249984,26734592,17193644032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14645,3622163,5266444288,26734592,17193644032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14646,3247750,5266444288,26734592,17193644032,1422147,0,287248,0,0,0,0,0,0,0,0,3857,0,0,0.0,89.0,0.0,40.0
14647,3748149,5280038912,26734592,17243975680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14648,2775706,5284233216,26734592,17260752896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14649,1037676,5284233216,26734592,17260752896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14650,3572349,5284233216,26734592,17260752896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14651,2211968,5284233216,26734592,17260752896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14652,5012170,5293404160,26734592,17294307328,1441954,0,294783,0,0,0,0,0,0,0,0,4198,0,0,0.0,89.0,0.0,40.0
14653,2403016,5297848320,26734592,17311084544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14654,1117526,5297848320,26734592,17311084544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14655,3727070,5302042624,26734592,17327861760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14656,1501576,5302042624,26734592,17327861760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14657,3518628,5302042624,26734592,17327861760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14658,3554887,5302042624,26734592,17327861760,1423780,0,292238,0,0,0,0,0,0,0,0,4598,0,0,0.0,89.0,0.0,40.0
14659,4098456,5306990592,26734592,17344638976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14660,2026811,5311184896,26738688,17361420288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14661,3528697,5311184896,26738688,17361420288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14662,2112571,5311184896,26738688,17361420288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14663,4810291,5319806976,26738688,17394974720,1307852,0,283172,0,0,0,0,0,0,0,0,2976,0,0,0.0,89.0,0.0,40.0
14664,1914942,5319806976,26738688,17394974720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14665,3743551,5319806976,26738688,17394974720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14666,1626099,5319806976,26730496,17394966528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14667,3469396,5319806976,26730496,17394966528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14668,1987367,5319806976,26730496,17394966528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14669,4843544,5328945152,26730496,17428520960,1314756,0,290715,0,0,0,0,0,0,0,0,3517,0,0,0.0,89.0,0.0,40.0
14670,2833184,5335502848,26734592,17462079488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14671,1126192,5337600000,26734592,17462079488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14672,3573742,5337600000,26734592,17462079488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14673,2318258,5337600000,26734592,17462079488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14674,3503681,5337600000,26734592,17462079488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14675,3554867,5337600000,26734592,17462079488,1429301,0,305062,0,0,0,0,0,0,0,0,4389,0,0,0.0,89.0,0.0,40.0
14676,3835143,5342556160,26734592,17478856704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14677,1589922,5342556160,26734592,17478856704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14678,1089152,5342556160,26730496,17478852608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14679,3518448,5342556160,26730496,17478852608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14680,3644454,5342556160,26730496,17478852608,1434531,0,284674,0,0,0,0,0,0,0,0,4178,0,0,0.0,89.0,0.0,40.0
14681,3770050,5347520512,26730496,17495629824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14682,2537078,5351714816,26730496,17512407040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14683,3530130,5351714816,26730496,17512407040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14684,2076154,5351714816,26730496,17512407040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14685,3422068,5351714816,26730496,17512407040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14686,3431345,5351714816,26730496,17512407040,1368236,0,282489,0,0,0,0,0,0,0,0,4398,0,0,0.0,89.0,0.0,40.0
14687,3685922,5356158976,26730496,17529184256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14688,2127390,5356158976,26734592,17529188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14689,1037466,5356158976,26734592,17529188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14690,3649675,5356158976,26734592,17529188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14691,1473713,5356158976,26734592,17529188352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14692,4996741,5360861184,26734592,17545965568,1436754,0,284534,0,0,0,0,0,0,0,0,3827,0,0,0.0,89.0,0.0,40.0
14693,1975084,5365317632,26734592,17579520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14694,1425223,5369769984,26734592,17579520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14695,3707493,5369769984,26734592,17579520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14696,1589421,5369769984,26734592,17579520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14697,3478874,5369769984,26734592,17579520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14698,3351816,5369769984,26734592,17579520000,1302102,0,286457,0,0,0,0,0,0,0,0,4197,0,0,0.0,89.0,0.0,40.0
14699,3710078,5373964288,26734592,17596297216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14700,2324579,5374230528,26734592,17596297216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14701,1133376,5374230528,26730496,17596293120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14702,3523417,5374230528,26730496,17596293120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14703,2190588,5374230528,26730496,17596293120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14704,4947448,5383143424,26730496,17629847552,1370550,0,284043,0,0,0,0,0,0,0,0,4218,0,0,0.0,89.0,0.0,40.0
14705,2097924,5383143424,26730496,17629847552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14706,1096637,5383143424,26730496,17629847552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14707,3541312,5383143424,26730496,17629847552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14708,2174317,5383143424,26730496,17629847552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14709,3499132,5383143424,26730496,17629847552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14710,3474146,5383143424,26730496,17629847552,1320477,0,285164,0,0,0,0,0,0,0,0,4168,0,0,0.0,89.0,0.0,40.0
14711,3767154,5387849728,26730496,17646624768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14712,2339968,5387849728,26730496,17646624768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14713,3509652,5387849728,26730496,17646624768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14714,1464246,5387849728,26730496,17646624768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14715,4750018,5388111872,26730496,17646624768,1244273,0,281088,0,0,0,0,0,0,0,0,3085,0,0,0.0,89.0,0.0,40.0
14716,2117241,5392564224,26734592,17663406080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14717,1139788,5394661376,26734592,17680183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14718,3657229,5396758528,26734592,17680183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14719,1569323,5396758528,26734592,17680183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14720,3508470,5396758528,26734592,17680183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14721,3295100,5396758528,26734592,17680183296,1295429,0,284323,0,0,0,0,0,0,0,0,3577,0,0,0.0,89.0,0.0,40.0
14722,3729113,5405908992,26734592,17713737728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14723,2032181,5405908992,26734592,17713737728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14724,1118889,5405908992,26730496,17713733632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
14725,3619618,5405908992,26730496,17713733632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,40.0
