Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
17777,7550360,9491660800,27459584,31320797184,4723138,0,807945,0,0,0,0,0,0,0,0,5691,0,0,0.0,89.0,0.0,70.0
17778,3946441,9500815360,27459584,31354351616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17779,4043352,9505378304,27455488,31371124736,2481624,0,348193,0,0,0,0,0,0,0,0,3727,0,0,0.0,89.0,0.0,70.0
17780,4140815,9510088704,27455488,31387901952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17781,3132425,9518727168,27463680,31421464576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17782,1339252,9518727168,27463680,31421464576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17783,3741216,9518727168,27463680,31421464576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17784,5231742,9518727168,27463680,31421464576,2066595,0,666620,0,0,0,0,0,0,0,0,6242,0,0,0.0,89.0,0.0,70.0
17785,4317827,9523154944,27463680,31438241792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17786,3148454,9527889920,27463680,31455019008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17787,3742709,9527889920,27463680,31455019008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17788,5311441,9527889920,27463680,31455019008,2404079,0,894377,0,0,0,0,0,0,0,0,6071,0,0,0.0,89.0,0.0,70.0
17789,4315744,9540460544,27463680,31471796224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17790,6905080,9555410944,27463680,31488573440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17791,3694388,9555415040,27459584,31488569344,2217609,0,664736,0,0,0,0,0,0,0,0,5621,0,0,0.0,89.0,0.0,70.0
17792,4091423,9559867392,27459584,31505346560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17793,3143094,9566695424,27459584,31538900992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17794,1346215,9568792576,27459584,31538900992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17795,3775510,9568792576,27459584,31538900992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17796,5372576,9568792576,27459584,31538900992,2217939,0,700344,0,0,0,0,0,0,0,0,6382,0,0,0.0,89.0,0.0,70.0
17797,4076686,9569046528,27459584,31538900992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17798,2969689,9573511168,27459584,31555678208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17799,1435873,9577701376,27455488,31572451328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17800,3748129,9577701376,27455488,31572451328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17801,4994467,9571246080,21000192,31565996032,2148369,0,675667,0,0,0,0,0,0,0,0,5540,0,0,0.0,89.0,0.0,70.0
17802,4145895,9575964672,21000192,31582773248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17803,3418040,9580965888,21000192,31599550464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17804,4711065,9584676864,27459584,31606009856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17805,5507639,9586774016,27459584,31606009856,2199254,0,679073,0,0,0,0,0,0,0,0,5611,0,0,0.0,89.0,0.0,70.0
17806,4029597,9591500800,27459584,31622787072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17807,3038779,9600380928,27459584,31656341504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
17808,5786752,9605365760,27459584,31673118720,2042420,0,675307,0,0,0,0,0,0,0,0,5170,0,0,0.0,89.0,0.0,70.0
17809,3158834,9609822208,27467776,31689904128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,70.0
