Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
13614,2796084,2857652224,18714624,8998342656,1251768,307517,147757,0,0,0,0,0,0,0,0,5380,0,0,0.0,89.0,0.0,20.0
13615,3560868,2857652224,18714624,8998342656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13616,1504361,2858164224,18714624,9015119872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13617,3525362,2862587904,18714624,9015119872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13618,1184882,2862587904,18714624,9015119872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13619,3441003,2862587904,18714624,9015119872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13620,2670849,2862587904,18714624,9015119872,1135329,0,160882,0,0,0,0,0,0,0,0,2665,0,0,0.0,89.0,0.0,20.0
13621,3619197,2871517184,18714624,9065451520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13622,3603588,2885660672,18714624,9099005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13623,3927876,2885660672,18714624,9099005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13624,940945,2885660672,18714624,9099005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13625,3470288,2885660672,18714624,9099005952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13626,2481133,2885660672,18714624,9099005952,1042646,0,150933,0,0,0,0,0,0,0,0,3707,0,0,0.0,89.0,0.0,20.0
13627,3549727,2894311424,18714624,9132560384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13628,1449007,2894573568,18706432,9132552192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13629,3388785,2894573568,18706432,9132552192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13630,869531,2894573568,18706432,9132552192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13631,3408011,2894573568,18706432,9132552192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13632,2456938,2894573568,18706432,9149329408,971201,0,142577,0,0,0,0,0,0,0,0,2895,0,0,0.0,89.0,0.0,20.0
13633,3706201,2899030016,18706432,9149329408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13634,1108018,2899030016,18706432,9149329408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13635,3777254,2903760896,18706432,9166106624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13636,897774,2903760896,18706432,9166106624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13637,3448618,2903760896,18706432,9166106624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13638,1526492,2903760896,18706432,9166106624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13639,4525407,2903760896,18706432,9166106624,941886,0,141345,0,0,0,0,0,0,0,0,2966,0,0,0.0,89.0,0.0,20.0
13640,1499593,2903760896,18714624,9166114816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13641,3416707,2908217344,18714624,9182892032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13642,972293,2908217344,18714624,9182892032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13643,3440692,2908217344,18714624,9182892032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13644,1359439,2908217344,18714624,9182892032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13645,4805331,2912657408,18714624,9199669248,968165,0,141556,0,0,0,0,0,0,0,0,3065,0,0,0.0,89.0,0.0,20.0
13646,1126583,2917113856,18706432,9216438272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13647,3226972,2921308160,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13648,880291,2921308160,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13649,3447765,2921308160,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13650,1344131,2921308160,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13651,3439330,2921308160,18706432,9233215488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13652,2346931,2921308160,18706432,9233215488,960000,0,141305,0,0,0,0,0,0,0,0,2695,0,0,0.0,89.0,0.0,20.0
13653,3556009,2921308160,18706432,9249992704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13654,1676805,2925502464,18710528,9249996800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13655,3386260,2929696768,18710528,9266774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13656,838683,2929696768,18710528,9266774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13657,3426586,2929696768,18710528,9266774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13658,2322185,2929696768,18710528,9266774016,919555,0,137498,0,0,0,0,0,0,0,0,2665,0,0,0.0,89.0,0.0,20.0
13659,3829843,2934140928,18710528,9283551232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13660,1043227,2934140928,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13661,3670954,2934411264,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13662,862487,2934411264,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13663,3429381,2934411264,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13664,1854779,2934411264,18706432,9283547136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13665,4693953,2938605568,18706432,9300324352,932919,0,137839,0,0,0,0,0,0,0,0,3236,0,0,0.0,89.0,0.0,20.0
13666,964339,2938855424,18706432,9300324352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13667,3803493,2943578112,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13668,870462,2943578112,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13669,3438368,2943578112,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13670,1263249,2943578112,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13671,3438379,2943578112,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13672,2366247,2943578112,18706432,9317101568,934282,0,131657,0,0,0,0,0,0,0,0,2665,0,0,0.0,89.0,0.0,20.0
13673,3587017,2943836160,18706432,9317101568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13674,13873859,2948276224,18714624,9333886976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13675,5708756,2948509696,18714624,9350664192,1006147,0,132148,0,0,0,0,0,0,0,0,2695,0,0,0.0,89.0,0.0,20.0
13676,1926864,2953498624,18718720,9350668288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13677,3617575,2958487552,18718720,9367445504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13678,2340028,2958487552,18718720,9367445504,963998,0,133781,0,0,0,0,0,0,0,0,3176,0,0,0.0,89.0,0.0,20.0
13679,3833480,2967134208,18718720,9400999936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13680,1010024,2969231360,18718720,9417777152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13681,3171197,2971328512,18718720,9417777152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13682,928973,2971340800,18710528,9417768960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13683,3419603,2971340800,18710528,9417768960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13684,1271144,2971336704,18706432,9417764864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13685,4435148,2976296960,18706432,9434542080,955311,0,136155,0,0,0,0,0,0,0,0,3015,0,0,0.0,89.0,0.0,20.0
13686,1523337,2976296960,18714624,9434550272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13687,923572,2976296960,18714624,9434550272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13688,3234396,2980491264,18714624,9451327488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13689,793037,2980491264,18714624,9451327488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13690,3557442,2980491264,18714624,9451327488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13691,1207094,2980491264,18714624,9451327488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13692,3537714,2980491264,18714624,9451327488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13693,2246734,2980499456,18706432,9451319296,921849,0,132599,0,0,0,0,0,0,0,0,2765,0,0,0.0,89.0,0.0,20.0
13694,3775139,2982596608,18706432,9468096512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13695,1297413,2985185280,18706432,9468096512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13696,3825805,2989617152,18706432,9484873728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13697,793999,2989617152,18706432,9484873728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13698,3571298,2989617152,18706432,9484873728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13699,2211237,2989617152,18706432,9484873728,1014623,0,133350,0,0,0,0,0,0,0,0,2134,0,0,0.0,89.0,0.0,20.0
13700,9337271,3007422464,18706432,9551982592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13701,4381687,3007422464,18714624,9551990784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13702,4676621,3015811072,18714624,9585545216,877275,0,126517,0,0,0,0,0,0,0,0,2474,0,0,0.0,89.0,0.0,20.0
13703,1255284,3016048640,18714624,9602322432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13704,3575346,3020476416,18714624,9602322432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13705,1333441,3020726272,18714624,9602322432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13706,3686895,3025190912,18714624,9619099648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13707,910227,3025199104,18706432,9619091456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13708,4511501,3025199104,18706432,9619091456,923652,0,131497,0,0,0,0,0,0,0,0,2886,0,0,0.0,89.0,0.0,20.0
13709,1153102,3029389312,18702336,9635864576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13710,3163804,3029901312,18702336,9635864576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13711,812213,3029901312,18702336,9635864576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13712,3483262,3029901312,18702336,9635864576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13713,1171988,3029901312,18706432,9635868672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13714,3473184,3029901312,18706432,9635868672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13715,2191620,3029901312,18706432,9635868672,946866,0,130394,0,0,0,0,0,0,0,0,2725,0,0,0.0,89.0,0.0,20.0
13716,3628234,3035140096,18706432,9652645888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13717,1810045,3039334400,18714624,9669431296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13718,3610080,3039334400,18714624,9669431296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13719,1259863,3039334400,18714624,9669431296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13720,3512607,3039334400,18714624,9669431296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13721,2184317,3039334400,18714624,9669431296,977444,0,140784,0,0,0,0,0,0,0,0,2925,0,0,0.0,89.0,0.0,20.0
13722,3521294,3048214528,18714624,9702985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13723,1681343,3048214528,18714624,9702985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13724,3611172,3048214528,18714624,9702985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13725,1107927,3048214528,18714624,9702985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13726,3491778,3048214528,18714624,9702985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13727,2274275,3048214528,18714624,9702985728,940824,0,127268,0,0,0,0,0,0,0,0,2976,0,0,0.0,89.0,0.0,20.0
13728,3597136,3050831872,18714624,9719762944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13729,1832507,3053199360,18714624,9719762944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
13730,3453596,3057393664,18714624,9736540160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0.0,20.0
