Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
14910,5523689,5259661312,27361280,15952756736,1808913,0,358512,0,0,0,0,0,0,0,0,4118,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14911,2611598,5264125952,27361280,15969533952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14912,3723994,5264125952,27361280,15969533952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14913,2572174,5264121856,27357184,15969529856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14914,3594591,5264121856,27357184,15969529856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14915,3985945,5264121856,27357184,15969529856,1534588,0,357050,0,0,0,0,0,0,0,0,4589,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14916,3741917,5273313280,27357184,16019861504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14917,2247845,5277507584,27365376,16019869696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14918,1222162,5277507584,27365376,16019869696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14919,3680863,5277507584,27365376,16019869696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14920,4086293,5277507584,27365376,16019869696,1527614,0,360626,0,0,0,0,0,0,0,0,4017,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14921,3766463,5281701888,27365376,16036646912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14922,2326093,5286428672,27365376,16053424128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14923,1228974,5288796160,27365376,16070201344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14924,3669612,5290893312,27365376,16070201344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14925,1913428,5290893312,27365376,16070201344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14926,5178281,5295869952,27365376,16086978560,1471460,0,360656,0,0,0,0,0,0,0,0,3887,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14927,2607661,5300064256,27365376,16103755776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14928,3697915,5304258560,27365376,16120532992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14929,2130105,5304258560,27357184,16120524800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14930,6695347,5304258560,27357184,16120524800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14931,10141670,5304258560,27357184,16120524800,1469356,0,359244,0,0,0,0,0,0,0,0,3958,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14932,3780890,5304504320,27357184,16137302016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14933,4648328,5313150976,27361280,16154083328,2562807,0,350838,0,0,0,0,0,0,0,0,4729,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14934,3770831,5313150976,27361280,16170860544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14935,2132860,5321781248,27369472,16187645952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14936,1181045,5321781248,27369472,16187645952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14937,3617935,5321781248,27369472,16187645952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14938,4089439,5321781248,27369472,16187645952,1505003,0,356950,0,0,0,0,0,0,0,0,4519,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14939,3815415,5326475264,27369472,16204423168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14940,2231164,5330939904,27369472,16221200384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14941,1181195,5331202048,27369472,16221200384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14942,3681073,5331202048,27369472,16221200384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14943,1866701,5331210240,27365376,16221196288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14944,5161780,5339828224,27365376,16254750720,1445831,0,359353,0,0,0,0,0,0,0,0,4318,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14945,2364154,5344022528,27365376,16271527936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14946,3700250,5344022528,27365376,16271527936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14947,2634080,5344014336,27357184,16271519744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14948,3602997,5344014336,27357184,16271519744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14949,4074591,5344014336,27357184,16271519744,1524118,0,366146,0,0,0,0,0,0,0,0,4589,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14950,3857244,5348982784,27357184,16288296960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14951,2061476,5353443328,27361280,16305078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14952,3707053,5353443328,27361280,16305078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14953,1900354,5353443328,27361280,16305078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14954,5083102,5357875200,27361280,16321855488,1392401,0,353142,0,0,0,0,0,0,0,0,4368,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14955,3270203,5362335744,27361280,16338632704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14956,3651898,5362335744,27361280,16338632704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14957,2599155,5362335744,27357184,16338628608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14958,3581066,5362335744,27357184,16338628608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14959,4100891,5362335744,27357184,16338628608,1548935,0,358933,0,0,0,0,0,0,0,0,4618,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14960,3779839,5376184320,27357184,16388960256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14961,2346200,5380911104,27361280,16405741568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14962,3691313,5380911104,27361280,16405741568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14963,3160517,5380911104,27361280,16405741568,1410736,0,379301,0,0,0,0,0,0,0,0,3917,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14964,3853557,5385371648,27361280,16439296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14965,1919109,5389824000,27361280,16439296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14966,3629206,5389824000,27361280,16439296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14967,2455094,5389824000,27361280,16439296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14968,3591526,5389824000,27361280,16439296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14969,3942964,5389824000,27361280,16439296000,1415345,0,353513,0,0,0,0,0,0,0,0,4559,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14970,3867152,5395050496,27361280,16456073216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14971,2722075,5398470656,27361280,16472850432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14972,4048362,5400834048,27361280,16472850432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14973,3111846,5401100288,27361280,16472850432,1482821,0,355547,0,0,0,0,0,0,0,0,4348,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14974,3842777,5407649792,27361280,16506404864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14975,2220144,5413941248,27365376,16523186176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14976,1151610,5413941248,27365376,16523186176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14977,3690231,5413941248,27365376,16523186176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14978,2534363,5413941248,27365376,16523186176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14979,5226021,5418643456,27365376,16539963392,1490045,0,361287,0,0,0,0,0,0,0,0,4589,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14980,2859352,5422837760,27365376,16556740608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14981,3765943,5422837760,27365376,16556740608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14982,2548590,5422841856,27361280,16556736512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14983,3582048,5422841856,27361280,16556736512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14984,4060686,5422841856,27361280,16556736512,1535861,0,365465,0,0,0,0,0,0,0,0,4228,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14985,3702764,5423104000,27361280,16573513728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14986,1801418,5427556352,27361280,16573513728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14987,3678890,5427806208,27361280,16573513728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14988,2344427,5427806208,27361280,16573513728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14989,5163664,5436194816,27361280,16607068160,1471419,0,382277,0,0,0,0,0,0,0,0,4468,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14990,2268875,5442486272,27361280,16640622592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14991,1478322,5444583424,27361280,16640622592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14992,3785910,5444583424,27361280,16640622592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14993,2431229,5444583424,27361280,16640622592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
14994,3643482,5444583424,27361280,16640622592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,4464.0,0.0,89.0,0.0,40.0
