Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
26886,124063526,33448689664,45879296,78231535616,119547507,0,1812809,0,0,0,0,0,0,0,0,8576,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26887,143681728,33460695040,32186368,78301728768,138686601,0,3731318,0,124476922,49843,3807670,109156840,105070167,4085612,11386814,12134,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26888,17807906,33485357056,32186368,78335283200,12642470,0,3650967,0,0,0,0,0,0,0,0,10321,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26889,8978268,33499000832,32186368,78352060416,3874426,0,907783,0,0,0,0,0,0,0,0,3938,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26890,4235303,33509486592,47484928,78384136192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26891,1555236,33509486592,47484928,78384136192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26892,7218627,33519456256,47484928,78384136192,2787137,0,933411,0,0,0,0,0,0,0,0,4909,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26893,4775175,33523650560,47484928,78400913408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26894,4391436,33527844864,47484928,78400913408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26895,5678319,33527844864,47484928,78400913408,2822363,0,925105,0,0,0,0,0,0,0,0,5440,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26896,4823195,33531281408,47484928,78400913408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26897,3714857,33533976576,45883392,78416089088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26898,4026511,33533976576,45883392,78416089088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26899,5726409,33533972480,45879296,78416084992,2747322,0,922520,0,0,0,0,0,0,0,0,4979,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26900,4814840,33537396736,45879296,78416084992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26901,2751710,33541591040,45879296,78432862208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26902,3970576,33541591040,45879296,78432862208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26903,5703757,33541591040,45879296,78432862208,2732825,0,934933,0,0,0,0,0,0,0,0,4659,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26904,4758805,33543159808,45879296,78432862208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26905,3189391,33527177216,24100864,78427860992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26906,6631056,33532452864,24100864,78427860992,2513594,0,930305,0,0,0,0,0,0,0,0,4649,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26907,4780255,33536913408,24104960,78444642304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26908,4139333,33536913408,24104960,78444642304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26909,2641293,33536913408,24104960,78444642304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
26910,6827624,33541902336,24104960,78444642304,2786746,0,933350,0,0,0,0,0,0,0,0,4749,0,0,4800.0,9300.0,0.0,126.0,0.0,120.0
