Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
16910,5511887,11390803968,26947584,36504444928,2600086,0,695524,0,0,0,0,0,0,0,0,5881,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16911,4143491,11399950336,26947584,36537999360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16912,2945594,11402563584,26947584,36554776576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16913,1313684,11404660736,26947584,36554776576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16914,3734584,11404660736,26947584,36554776576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16915,5435203,11404660736,26947584,36554776576,2421571,0,714080,0,0,0,0,0,0,0,0,6723,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16916,4134594,11409117184,26947584,36571553792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16917,2920738,11418034176,26947584,36605108224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16918,1195943,11418034176,26947584,36605108224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16919,6086966,11422486528,26947584,36621885440,2262132,0,709090,0,0,0,0,0,0,0,0,5971,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16920,4163107,11432173568,26951680,36655443968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16921,1307802,11432173568,26951680,36655443968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16922,3729494,11432173568,26951680,36655443968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16923,2957035,11432173568,26951680,36655443968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16924,6086104,11437412352,26951680,36672221184,2297398,0,716805,0,0,0,0,0,0,0,0,5601,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16925,3725397,11445800960,26951680,36705775616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16926,1348359,11445800960,26951680,36705775616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16927,3734744,11445800960,26951680,36705775616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16928,5482321,11445809152,26943488,36705767424,2309261,0,709320,0,0,0,0,0,0,0,0,5210,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16929,4119686,11446542336,26943488,36705767424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16930,2863030,11450736640,26943488,36722544640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16931,3685141,11450736640,26943488,36722544640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16932,5244765,11450736640,26943488,36722544640,2248406,0,707928,0,0,0,0,0,0,0,0,5209,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16933,4057980,11455430656,26943488,36739321856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16934,2749527,11460161536,26943488,36756099072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16935,3764560,11460689920,26943488,36756099072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16936,2136377,11460689920,26943488,36756099072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16937,5982400,11461185536,26943488,36756099072,2216597,0,711564,0,0,0,0,0,0,0,0,4629,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16938,3496827,11465916416,26943488,36772876288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16939,1376621,11465916416,26943488,36772876288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16940,3738682,11465916416,26943488,36772876288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16941,2970762,11465916416,26943488,36772876288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16942,6115810,11474833408,26943488,36806430720,2314521,0,712336,0,0,0,0,0,0,0,0,5611,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16943,3851543,11484815360,26943488,36839985152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16944,1353999,11484815360,26943488,36839985152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16945,3727350,11484815360,26943488,36839985152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16946,5314487,11484815360,26943488,36839985152,2322495,0,711214,0,0,0,0,0,0,0,0,5410,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16947,4106080,11489247232,26943488,36856762368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16948,2670378,11489247232,26943488,36873539584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16949,3707823,11493441536,26943488,36873539584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16950,4243298,11493441536,26943488,36873539584,2203041,0,708498,0,0,0,0,0,0,0,0,4909,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16951,4079220,11499180032,26943488,36890316800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16952,2813857,11503374336,26943488,36907094016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16953,3827338,11503374336,26943488,36907094016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16954,2419478,11503374336,26943488,36907094016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16955,6134093,11503890432,26943488,36907094016,2321404,0,705283,0,0,0,0,0,0,0,0,5009,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16956,3642211,11508084736,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16957,3748841,11508084736,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16958,2977163,11508084736,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16959,6036370,11508625408,26943488,36923871232,2333606,0,697959,0,0,0,0,0,0,0,0,4558,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16960,3566940,11508879360,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16961,3842456,11508879360,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16962,2679405,11508879360,26943488,36923871232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16963,5986306,11508879360,26943488,36923871232,2232487,0,695104,0,0,0,0,0,0,0,0,4318,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16964,17786146,11513585664,26947584,36940652544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16965,26263404,11517779968,26947584,36957429760,22417481,0,690505,0,0,0,0,0,0,0,0,4438,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16966,31549037,11531898880,26947584,37007761408,28346791,0,1375299,0,0,0,0,0,0,0,0,6884,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16967,10315165,11541823488,26947584,37041315840,5975186,0,668344,0,0,0,0,0,0,0,0,2575,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16968,7141123,11546550272,26947584,37058093056,3207716,0,686498,0,0,0,0,0,0,0,0,3186,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16969,4117201,11555962880,26947584,37091647488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16970,6071557,11564351488,26947584,37125201920,3186436,0,697939,0,0,0,0,0,0,0,0,3988,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16971,2286307,11569049600,26947584,37141979136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16972,4056498,11573727232,26947584,37175533568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16973,2894007,11582115840,26947584,37192310784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16974,6342474,11592859648,26947584,37242642432,2466746,0,713288,0,0,0,0,0,0,0,0,5921,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16975,5221642,11599663104,26947584,37259419648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16976,1256246,11599663104,26947584,37259419648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16977,3750914,11599663104,26947584,37259419648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16978,5398795,11599663104,26947584,37259419648,2375866,0,713028,0,0,0,0,0,0,0,0,4969,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16979,4171753,11608821760,26947584,37292974080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16980,2798718,11613265920,26947584,37309751296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16981,3811799,11613265920,26947584,37309751296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16982,4923574,11613290496,26943488,37309747200,2305083,0,705593,0,0,0,0,0,0,0,0,5421,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16983,4195508,11618775040,26943488,37326524416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16984,2597361,11618775040,26943488,37326524416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16985,3680122,11618775040,26943488,37326524416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16986,5196806,11618775040,26943488,37326524416,2283162,0,703609,0,0,0,0,0,0,0,0,4157,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16987,4280417,11623727104,26943488,37343301632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16988,2483959,11623727104,26943488,37343301632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16989,3694208,11623727104,26943488,37343301632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16990,5159025,11623727104,26943488,37343301632,2230312,0,710323,0,0,0,0,0,0,0,0,4518,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16991,4273575,11628183552,26943488,37360078848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16992,2683072,11632377856,26947584,37376860160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16993,1222453,11632377856,26947584,37376860160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16994,3742909,11632377856,26947584,37376860160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
