Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
28387,189821788,59853283328,58322944,135940825088,186845757,0,4041800,0,132493696,52118,1752156,116754208,111104975,5647581,13870763,12203,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28388,43471306,59891118080,58322944,136024711168,40525601,0,7830065,0,0,0,0,0,0,0,0,12815,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28389,39000060,59923185664,40050688,136090324992,19164421,0,3773196,0,0,0,0,0,0,0,0,6472,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28390,15786596,59923185664,40050688,136090324992,13029716,0,5876812,0,0,0,0,0,0,0,0,9358,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28391,19508856,59947319296,40050688,136174211072,14732930,0,1967871,0,0,0,0,0,0,0,0,5510,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28392,18740215,59970408448,40050688,136258097152,7897801,0,2025268,0,0,0,0,0,0,0,0,5881,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28393,23619495,59993743360,40050688,136341983232,18338682,0,1951300,0,0,0,0,0,0,0,0,5730,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28394,199205617,60028887040,41545728,136444141568,196447143,0,1963632,0,131746585,55875,3516856,114270561,110383711,3885487,13822833,6072,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28395,195983724,60086329344,58322944,136595136512,191287748,0,7925013,0,0,0,0,0,0,0,0,13614,0,0,3840.0,7440.0,0.0,126.0,0.0,200.0
28396,260538760,60129071104,58322944,136662245376,252259513,524744,7814876,0,134132800,54582,1859337,119975390,109168102,10805714,12151088,18174,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28397,62979350,60219666432,58322944,136746131456,24064340,0,5798954,0,0,0,0,0,0,0,0,10969,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28398,116894141,60219666432,58322944,136746131456,112394102,0,4541969,0,100508342,50726,2584016,88713121,85774309,2937599,9084567,9147,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28399,45082808,60300423168,58322944,136796463104,34213502,0,5869177,0,0,0,0,0,0,0,0,15290,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28400,34788552,60349378560,41238528,136829710336,28318348,0,4423125,0,0,0,0,0,0,0,0,7083,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28401,28378500,60374773760,39743488,136878546944,20570357,0,2954732,0,0,0,0,0,0,0,0,5721,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28402,28094819,60405071872,39743488,136962433024,23672675,0,3046423,0,0,0,0,0,0,0,0,6562,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
28403,33921085,60426575872,39743488,136995987456,28242465,0,3046202,0,0,0,0,0,0,0,0,7423,0,0,3840.0,7440.0,0.0,127.0,0.0,200.0
