Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
29633,39028614,56699473920,49045504,130898382848,30256582,0,7688820,0,0,0,0,0,0,0,0,14808,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29634,37007082,56740462592,49045504,131015823360,16074646,0,3796961,0,0,0,0,0,0,0,0,7093,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29635,16388635,56740462592,49045504,131015823360,11596418,0,5775851,0,0,0,0,0,0,0,0,9006,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29636,12661425,56762187776,49045504,131066155008,6774635,0,1902097,0,0,0,0,0,0,0,0,4399,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29637,3533977,56771649536,49045504,131099709440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29638,12335283,56777973760,49045504,131133263872,7443840,0,1993318,0,0,0,0,0,0,0,0,6111,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29639,6670701,56792686592,49045504,131166818304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29640,9537687,56796123136,49045504,131183595520,4790173,0,1987668,0,0,0,0,0,0,0,0,5740,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29641,9097771,56803557376,48283648,131199610880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29642,10068192,56813801472,48283648,131233165312,5174003,0,1980765,0,0,0,0,0,0,0,0,5621,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29643,17766800,56831389696,48271360,131300261888,5004906,0,1973732,0,0,0,0,0,0,0,0,5571,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29644,14522856,56850722816,48103424,131350425600,7669673,0,1926783,0,0,0,0,0,0,0,0,4298,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29645,5123759,56870494208,48103424,131383980032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29646,12449096,56878125056,48099328,131400753152,4204104,0,1928106,0,0,0,0,0,0,0,0,4609,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29647,21613523,56927174656,48099328,131484639232,16483232,0,1925732,0,0,0,0,0,0,0,0,4629,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29648,48087552,56970194944,58650624,131579076608,38533625,0,1924789,0,0,0,0,0,0,0,0,4619,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29649,210167685,57022439424,59547648,131697414144,207082228,0,5842527,0,114046871,46427,1929759,101406936,96873274,4531739,10586754,9867,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29650,94079135,57090555904,59547648,131798077440,30581743,0,7659335,0,0,0,0,0,0,0,0,11472,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29651,138524897,57090555904,59547648,131798077440,135474938,0,7754543,0,118800226,66996,2849073,103631498,99817997,3812981,12170063,13225,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29652,86026843,57123164160,59547648,131848409088,77879664,0,8431613,0,0,0,0,0,0,0,0,13116,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29653,76156473,57148841984,59547648,131881963520,63187953,0,8662946,0,0,0,0,0,0,0,0,16932,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29654,153791868,57174159360,59547648,131915517952,136910320,0,5895667,0,88099430,40456,1607916,78437641,75118065,3318473,7934019,10239,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29655,35831789,57201876992,59547648,131982626816,27332348,0,8785156,0,0,0,0,0,0,0,0,22924,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29656,21849747,57228959744,59547648,132032958464,13940493,0,4415200,0,0,0,0,0,0,0,0,8536,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29657,26664566,57254195200,59547648,132116844544,13131406,0,4384232,0,0,0,0,0,0,0,0,8396,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29658,15691377,57260388352,44830720,132152459264,10490954,0,2193954,0,0,0,0,0,0,0,0,6903,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29659,17995819,57285292032,44830720,132236345344,12242880,0,2214543,0,0,0,0,0,0,0,0,6613,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29660,17456338,57311801344,59547648,132318171136,6720002,0,2176452,0,0,0,0,0,0,0,0,5751,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29661,20980226,57331462144,59547648,132385280000,16306320,0,2148549,0,0,0,0,0,0,0,0,4498,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29662,23473021,57363529728,59547648,132452388864,18464659,0,4302529,0,0,0,0,0,0,0,0,7153,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29663,148499153,57382658048,59547648,132502720512,142574832,0,2160041,0,133897038,47960,3830964,111309898,107072061,4236245,18619829,5972,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29664,95694344,57432567808,59547648,132586606592,92522834,0,8558751,0,0,0,0,0,0,0,0,13374,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29665,37197490,57482072064,59547648,132670492672,31687947,0,8783756,0,0,0,0,0,0,0,0,13816,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29666,152498082,57502838784,59547648,132720824320,144603988,0,4378802,0,129280981,72466,2179227,115323335,110358264,4963309,11655248,8987,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29667,48355415,57546452992,59547648,132821487616,42734133,0,8556327,0,0,0,0,0,0,0,0,13124,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29668,26511780,57573781504,59547648,132871819264,21336123,0,6465145,0,0,0,0,0,0,0,0,10439,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29669,27146751,57598971904,59547648,132938928128,19269708,0,4286690,0,0,0,0,0,0,0,0,8195,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29670,23001156,57617088512,59547648,132989259776,18060330,0,2200898,0,0,0,0,0,0,0,0,6732,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29671,28879891,57650425856,59547648,133089923072,23337686,0,4311095,0,0,0,0,0,0,0,0,7624,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29672,23528876,57675100160,59547648,133173809152,15957557,0,2147498,0,0,0,0,0,0,0,0,4589,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29673,28126138,57709400064,59547648,133291249664,24059181,0,4275879,0,0,0,0,0,0,0,0,7474,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29674,19987905,57743785984,59547648,133391912960,15170761,0,2120467,0,0,0,0,0,0,0,0,4248,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29675,164360449,57760321536,59547648,133442244608,157907026,0,4387108,0,127487468,59001,2931859,112390314,108002176,4386436,12023799,9498,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29676,43635793,57797152768,59547648,133559685120,38073072,0,8553971,0,0,0,0,0,0,0,0,13506,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29677,86598175,57824686080,59547648,133626793984,78145413,0,4291569,0,0,0,0,0,0,0,0,8936,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29678,235039218,57848303616,59547648,133677125632,230759082,0,8695879,0,127870456,62267,4079551,111738121,106762751,4973878,11906318,25086,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29679,33178493,57875918848,59547648,133744234496,26544781,0,8012887,0,0,0,0,0,0,0,0,12283,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
29680,21580471,57895174144,59547648,133761011712,11099976,0,4269036,0,0,0,0,0,0,0,0,8066,0,0,3360.0,6510.0,0.0,126.0,0.0,200.0
