Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
20172,6229152,18627108864,27561984,58164445184,3480628,0,1053817,0,0,0,0,0,0,0,0,6833,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20173,4822585,18636009472,27561984,58197999616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20174,3472612,18640470016,27561984,58214776832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20175,7333172,18644664320,27561984,58231554048,3357326,0,1043597,0,0,0,0,0,0,0,0,6613,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20176,5821277,18649661440,27570176,58248339456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20177,1663660,18654392320,27570176,58265116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20178,3884495,18654392320,27570176,58265116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20179,5929920,18654392320,27570176,58265116672,3136532,0,1055670,0,0,0,0,0,0,0,0,5621,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20180,4664167,18659336192,27570176,58281893888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20181,3410316,18667724800,27570176,58315448320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20182,7005488,18667724800,27570176,58315448320,3012229,0,1056061,0,0,0,0,0,0,0,0,5831,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20183,4734279,18676858880,27570176,58349002752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20184,1442224,18676858880,27570176,58349002752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20185,3855882,18676858880,27570176,58349002752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20186,6535396,18676858880,27570176,58349002752,3148454,0,1051532,0,0,0,0,0,0,0,0,5441,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20187,4784142,18681315328,27570176,58365779968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20188,3356705,18685747200,27570176,58382557184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20189,3878483,18689941504,27570176,58399334400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20190,6162688,18689970176,27566080,58399330304,3074756,0,1056712,0,0,0,0,0,0,0,0,5631,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20191,4634702,18690199552,27566080,58399330304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20192,3790679,18698838016,27561984,58432880640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20193,7307094,18699362304,27561984,58432880640,3298246,0,1043487,0,0,0,0,0,0,0,0,5370,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20194,4147769,18705899520,27570176,58466443264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20195,1508209,18707996672,27570176,58466443264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20196,3874045,18707996672,27570176,58466443264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20197,6586292,18707996672,27570176,58466443264,3146791,0,1052023,0,0,0,0,0,0,0,0,5831,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20198,4626807,18708770816,27570176,58466443264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20199,3347618,18717413376,27570176,58499997696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20200,3852755,18717413376,27570176,58499997696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20201,6380386,18717429760,27561984,58499989504,3071911,0,1054818,0,0,0,0,0,0,0,0,5561,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20202,4515358,18717700096,27561984,58499989504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20203,4119296,18722942976,27561984,58516766720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20204,7925934,18727948288,27566080,58550325248,3595884,0,1055990,0,0,0,0,0,0,0,0,5630,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20205,4206809,18741030912,27570176,58583883776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20206,2048582,18743128064,27570176,58600660992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20207,4093507,18745470976,27570176,58600660992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20208,5879577,18745470976,27570176,58600660992,3052174,0,1055359,0,0,0,0,0,0,0,0,5701,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20209,4641665,18750447616,27570176,58617438208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20210,3643644,18755411968,27570176,58634215424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20211,5490086,18755411968,27570176,58634215424,3030844,0,1050700,0,0,0,0,0,0,0,0,5430,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20212,5109763,18762498048,27570176,58650992640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20213,2990519,18767458304,27570176,58667769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20214,1223946,18767458304,27570176,58667769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20215,3715518,18767458304,27570176,58667769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20216,5089565,18767458304,27570176,58667769856,2597902,0,1026685,0,0,0,0,0,0,0,0,3837,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20217,4153479,18772189184,27570176,58684547072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20218,2669426,18776674304,27566080,58701320192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20219,3744251,18776674304,27566080,58701320192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20220,4377089,18776670208,27561984,58701316096,2603743,0,1027297,0,0,0,0,0,0,0,0,4459,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20221,4157968,18781638656,27561984,58718093312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20222,3459037,18786095104,27561984,58734870528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20223,3931383,18786365440,27561984,58734870528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20224,5634687,18790559744,27561984,58751647744,2611958,0,1036674,0,0,0,0,0,0,0,0,3777,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20225,4206689,18795548672,27561984,58768424960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20226,2465804,18795798528,27566080,58768429056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20227,1221501,18795798528,27566080,58768429056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20228,3723844,18795798528,27566080,58768429056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20229,5280854,18795798528,27566080,58768429056,2591439,0,1016326,0,0,0,0,0,0,0,0,3597,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20230,4140896,18799992832,27566080,58785206272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20231,2437872,18804445184,27566080,58801983488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20232,3754151,18804699136,27566080,58801983488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20233,5194091,18804699136,27566080,58801983488,2646563,0,994495,0,0,0,0,0,0,0,0,4258,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20234,4155584,18804969472,27566080,58801983488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20235,21546237,18810187776,27566080,58818760704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20236,33605783,18814382080,27566080,58835537920,3530270,0,1063836,0,0,0,0,0,0,0,0,5820,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20237,67319760,18823766016,27578368,58869104640,27726808,0,2044644,0,0,0,0,0,0,0,0,7435,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20238,21806696,18833461248,27598848,58902679552,15537598,0,4110839,0,217307,45646,5841,78397,75101,2675,7505,11090,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20239,74512198,18884419584,27607040,58936242176,50240169,0,1007499,0,0,0,0,0,0,0,0,3847,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20240,16963503,18893836288,27611136,58969800704,13146025,0,4029798,0,0,0,0,0,0,0,0,10580,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20241,16610592,18912751616,27611136,59036909568,12187156,0,1146079,0,0,0,0,0,0,0,0,3798,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20242,9113602,18917421056,27611136,59053686784,2695405,0,1037025,0,0,0,0,0,0,0,0,5410,0,0,0.0,0.0,0.0,89.0,0.0,120.0
20243,13950282,18935537664,27611136,59104018432,8933655,0,1037807,0,0,0,0,0,0,0,0,5029,0,0,0.0,0.0,0.0,89.0,0.0,120.0
