Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
23193,16123247,34991996928,38920192,104296370176,11559498,0,3316949,0,0,0,0,0,0,0,0,8215,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23194,4573677,34992791552,38920192,104296370176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23195,13316203,34997518336,38920192,104313147392,8841461,0,1673108,0,0,0,0,0,0,0,0,4999,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23196,19195299,35011403776,38920192,104363479040,11389690,0,1743670,0,0,0,0,0,0,0,0,5620,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23197,10338729,35015860224,38920192,104380256256,7877984,0,1654613,0,0,0,0,0,0,0,0,3907,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23198,4725021,35016118272,38920192,104380256256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23199,52027862,35030007808,38895616,104430563328,6142489,0,1635788,0,0,0,0,0,0,0,0,3787,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23200,88504430,35046526976,38895616,104480894976,80106371,0,4990208,0,0,0,0,0,0,0,0,11021,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23201,37781886,35052052480,38895616,104497672192,15837673,0,6606961,0,129894,38843,6452,15549,11281,3847,6493,11753,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23202,55832598,35062865920,38895616,104531226624,43453532,0,3264042,0,0,0,0,0,0,0,0,6403,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23203,29695350,35071795200,38903808,104564789248,22892693,0,6777010,0,0,0,0,0,0,0,0,13015,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23204,31691033,35074195456,38903808,104564789248,23339530,0,3301321,0,0,0,0,0,0,0,0,7053,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23205,35797865,35088625664,38903808,104615120896,28190258,0,3319324,0,0,0,0,0,0,0,0,6984,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23206,30113844,35090759680,38903808,104615120896,24705111,0,3345664,0,0,0,0,0,0,0,0,7214,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23207,49905041,35105726464,38903808,104665452544,45011905,0,1636318,0,0,0,0,0,0,0,0,4869,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23208,37085350,35115720704,38903808,104699006976,31092060,0,5002511,0,0,0,0,0,0,0,0,9328,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23209,23187255,35126505472,38903808,104732561408,19721907,0,5007972,0,0,0,0,0,0,0,0,9608,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23210,17120167,35136745472,38903808,104766115840,11628719,0,1664992,0,0,0,0,0,0,0,0,4538,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23211,11792676,35142254592,38899712,104782888960,7117428,0,1677726,0,0,0,0,0,0,0,0,4348,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23212,17738045,35156123648,38899712,104833220608,12960957,0,1659612,0,0,0,0,0,0,0,0,4429,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23213,19572296,35171880960,38899712,104900329472,9929662,0,1648942,0,0,0,0,0,0,0,0,3697,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23214,10606641,35191812096,38895616,104933879808,8124436,0,1664130,0,0,0,0,0,0,0,0,4478,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23215,19407627,35201253376,38895616,104967434240,14160676,0,1621872,0,0,0,0,0,0,0,0,4679,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23216,12235967,35210428416,38895616,105000988672,5871081,0,1780399,0,0,0,0,0,0,0,0,5110,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23217,19660982,35229831168,38895616,105051320320,11414537,0,1655675,0,0,0,0,0,0,0,0,4398,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23218,12708554,35235069952,38895616,105068097536,7999352,0,1657910,0,0,0,0,0,0,0,0,4909,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23219,14485666,35244478464,38895616,105101651968,10071167,0,1662067,0,0,0,0,0,0,0,0,4559,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23220,4551375,35247087616,38895616,105118429184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23221,13562444,35254964224,38895616,105135206400,9233496,0,1671575,0,0,0,0,0,0,0,0,4107,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23222,13467457,35264692224,38895616,105168760832,8828858,0,1652860,0,0,0,0,0,0,0,0,4188,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23223,4691208,35269152768,38895616,105185538048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23224,12309225,35274145792,38895616,105202315264,8006505,0,1641769,0,0,0,0,0,0,0,0,4118,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23225,4620314,35274682368,38895616,105202315264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23226,10166075,35277557760,38895616,105202315264,7357979,0,1704878,0,0,0,0,0,0,0,0,5050,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23227,5516385,35282825216,38895616,105219092480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23228,15173526,35290681344,38895616,105252646912,6636766,0,1673809,0,0,0,0,0,0,0,0,4358,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23229,11588944,35298025472,38891520,105269420032,8620036,0,1640046,0,0,0,0,0,0,0,0,4178,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23230,4747153,35305103360,38891520,105286197248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23231,10726687,35316363264,38916096,105319776256,5738742,0,1651437,0,311945,39534,5691,137238,134001,2685,44744,3717,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23232,14966097,35316363264,38916096,105319776256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23233,79818520,35330781184,38981632,105370173440,76523431,0,1669531,0,0,0,0,0,0,0,0,4499,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23234,45200789,35349110784,38989824,105437290496,40349831,0,6517482,0,0,0,0,0,0,0,0,12144,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23235,26389560,35361734656,39096320,105454174208,24106579,0,5791521,0,0,0,0,0,0,0,0,9859,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23236,25346675,35397160960,39211008,105554952192,13360837,0,1791380,0,0,0,0,0,0,0,0,5520,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23237,14349280,35397160960,39211008,105554952192,9744264,0,3298586,0,0,0,0,0,0,0,0,6562,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23238,14305118,35415236608,39211008,105622061056,9530784,0,1666626,0,0,0,0,0,0,0,0,4369,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23239,4554321,35419430912,39211008,105638838272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23240,17193775,35429687296,39211008,105672392704,12903349,0,1669551,0,0,0,0,0,0,0,0,4348,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23241,13369934,35443331072,39211008,105722724352,9365784,0,1659262,0,0,0,0,0,0,0,0,4118,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23242,4560353,35443859456,39211008,105722724352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23243,12282033,35452772352,39211008,105756278784,7307654,0,1670623,0,0,0,0,0,0,0,0,4669,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23244,14914220,35464306688,39211008,105789833216,9480490,0,1658680,0,0,0,0,0,0,0,0,4208,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23245,6089149,35469029376,39211008,105806610432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23246,8233321,35473432576,39129088,105823305728,4833805,0,1668239,0,0,0,0,0,0,0,0,4509,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23247,4598755,35476037632,39129088,105840082944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23248,16550949,35493588992,39129088,105890414592,7120674,0,1668619,0,0,0,0,0,0,0,0,4188,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23249,9055132,35497746432,39092224,105907154944,7072053,0,1652839,0,0,0,0,0,0,0,0,4218,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23250,4475013,35500109824,39092224,105907154944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23251,6864323,35518181376,39092224,105957486592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23252,9947496,35518410752,39092224,105957486592,4202851,0,1667768,0,0,0,0,0,0,0,0,4047,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23253,5142103,35533881344,39092224,106007818240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23254,8739790,35534139392,39092224,106007818240,4717808,0,1678648,0,0,0,0,0,0,0,0,4208,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23255,4955463,35547488256,39092224,106058149888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23256,7140691,35547738112,39092224,106058149888,5607236,0,1666786,0,0,0,0,0,0,0,0,4519,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23257,5824273,35556364288,39092224,106091704320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23258,4838354,35556364288,39092224,106091704320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23259,6288002,35556364288,39092224,106091704320,4678494,0,1731377,0,0,0,0,0,0,0,0,5300,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23260,5469548,35556626432,39092224,106108481536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23261,5022068,35565780992,39092224,106125258752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23262,6937090,35570225152,39092224,106142035968,5383706,0,1665623,0,0,0,0,0,0,0,0,4279,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23263,5166910,35570462720,39092224,106142035968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23264,4999356,35575422976,39092224,106158813184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23265,6092275,35575418880,39088128,106158809088,4597472,0,1629516,0,0,0,0,0,0,0,0,4188,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23266,5356466,35581710336,39088128,106175586304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
23267,5757207,35581980672,39088128,106175586304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,200.0
