Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;474247168;9592832;397189120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;42917292;479019008;9592832;397189120;0;0;0;0;0;0;0;0;0;0;0;142677;0;0;0;0;0;0;
3;4116389;479019008;9592832;397189120;0;0;0;0;0;0;0;0;0;0;0;1914;0;0;0;0;0;0;
4;1860568;479019008;9592832;397189120;0;0;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;0;0;
5;3720316;488976384;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;
6;894848;488976384;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;2705;0;0;0;0;0;0;
7;633447;488976384;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;0;0;
8;639358;488976384;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1092;0;0;0;0;0;0;
9;666340;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1272;0;0;0;0;0;0;
10;564408;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
11;918402;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
12;1198207;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
13;1051492;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1442;0;0;0;0;0;0;
14;624320;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;0;0;
15;566672;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1092;0;0;0;0;0;0;
16;485871;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;0;0;
17;535153;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
18;448781;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1102;0;0;0;0;0;0;
19;573234;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1262;0;0;0;0;0;0;
20;479769;489222144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
21;537087;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;
22;785322;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;
23;793227;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;0;0;
24;778961;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1272;0;0;0;0;0;0;
25;762219;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1202;0;0;0;0;0;0;
26;556333;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1042;0;0;0;0;0;0;
27;986329;490201088;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;
28;918553;491393024;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;
29;1082049;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1392;0;0;0;0;0;0;
30;799449;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;
31;689262;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;
32;546375;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;
33;706675;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1213;0;0;0;0;0;0;
34;724068;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
35;811491;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1192;0;0;0;0;0;0;
36;882104;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;0;0;
37;728506;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
38;2372038;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1743;0;0;0;0;0;0;
39;749075;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;
40;659076;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1212;0;0;0;0;0;0;
41;774653;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
42;686036;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
43;609533;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;0;0;
44;4480051;491724800;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1493;0;0;0;0;0;0;
45;10439525;492294144;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1904;0;0;0;0;0;0;
46;1423899;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;2976;0;0;0;0;0;0;
47;1071890;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1483;0;0;0;0;0;0;
48;1093361;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;0;0;
49;1008601;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;
50;785273;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;0;0;
51;748724;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
52;996558;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1452;0;0;0;0;0;0;
53;794960;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;0;0;0;
54;1199289;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
55;1006988;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
56;648877;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1253;0;0;0;0;0;0;
57;746890;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1302;0;0;0;0;0;0;
58;805029;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;0;0;
59;717966;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1332;0;0;0;0;0;0;
60;816020;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
61;1054928;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
62;1155136;492818432;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
63;687168;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;
64;844825;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1784;0;0;0;0;0;0;
65;791113;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;0;0;
66;784972;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;0;0;
67;834615;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;0;0;0;
68;1041132;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1452;0;0;0;0;0;0;
69;1003943;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
70;935925;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
71;909595;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;
72;949751;493088768;9592832;430743552;0;0;0;0;0;0;0;0;0;0;0;1443;0;0;0;0;0;0;
73;903404;495185920;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1462;0;0;0;0;0;0;
74;1547702;497283072;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1462;0;0;0;0;0;0;
75;1044910;497283072;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1523;0;0;0;0;0;0;
76;806983;497283072;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;0;0;
77;759084;497283072;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
78;1244513;497283072;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1303;0;0;0;0;0;0;
79;891592;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
80;1225277;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
81;1063514;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;0;0;
82;819016;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1333;0;0;0;0;0;0;
83;938129;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1422;0;0;0;0;0;0;
84;928782;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1463;0;0;0;0;0;0;
85;907522;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1393;0;0;0;0;0;0;
86;897423;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1342;0;0;0;0;0;0;
87;1199769;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1443;0;0;0;0;0;0;
88;877366;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;
89;866945;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
90;734657;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
91;797525;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1293;0;0;0;0;0;0;
92;1374177;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1513;0;0;0;0;0;0;
93;1843576;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
94;2219682;497553408;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;5651;0;0;0;0;0;0;
95;1318983;497823744;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1313;0;0;0;0;0;0;
96;628839;497823744;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;
97;1020834;497823744;9592832;447520768;0;0;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;0;0;
