Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;487309312;8122368;412495872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;37407683;493080576;8122368;412495872;25934066;0;0;0;0;0;0;0;0;0;0;109846;0;0;0;0;0;0;
3;3260845;493936640;8122368;412495872;607359;0;0;0;0;0;0;0;0;0;0;1673;0;0;0;0;0;0;
4;848572;493936640;8122368;412495872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;208771;493936640;8122368;412495872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;202760;493936640;8122368;412495872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;1936682;502784000;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;260840;503054336;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;246913;503054336;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;237957;503054336;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;244789;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;200506;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;207429;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;196849;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;188042;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;192040;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;198472;503324672;8122368;446050304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
