Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472686592;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36577347;477454336;9465856;397062144;25996463;0;0;0;0;0;0;0;0;0;0;132198;0;0;0;0;0;0;0;0;
3;3617975;477454336;9465856;397062144;949110;0;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;0;0;0;0;
4;905648;478244864;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;231565;478244864;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2551385;486895616;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;261821;487141376;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;257222;487411712;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;239609;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;245490;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;202419;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;197510;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;196498;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;210796;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;199735;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;199284;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;191749;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;604734;487682048;9465856;430616576;386515;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;0;0;0;0;0;
19;205656;487682048;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
