timestamp,cpu_percent,rss
1722552729.3946512,8.3,3033796608
1722552730.3950067,5.3,3041501184
1722552731.3954322,7.3,3065999360
1722552732.39593,7.6,3104174080
1722552733.396453,7.6,3145039872
1722552734.396804,6.8,3109220352
1722552735.3973908,6.8,3108122624
1722552736.3978827,6.5,3110162432
1722552737.3985333,7.2,3107344384
1722552738.39921,7.9,3107799040
1722552739.399872,7.3,3108085760
1722552740.4005,6.7,3248025600
1722552741.40116,16.9,3415416832
1722552742.401643,31.2,3643277312
1722552743.4021852,32.8,3753885696
1722552744.4028337,33.8,3753775104
1722552745.4033768,36.2,3755380736
1722552746.4039836,28.5,3755237376
1722552747.4047787,29.2,3755229184
1722552748.4054582,31.2,3754749952
1722552749.406083,31.5,3755008000
1722552750.406643,26.5,3755065344
1722552751.4071774,26.1,3755098112
1722552752.4077091,29.8,3755098112
1722552753.4082477,28.3,3760381952
1722552754.408924,25.0,3757912064
1722552755.4094448,23.7,3754983424
1722552756.4099863,26.9,3760955392
1722552757.410553,28.3,3760496640
1722552758.4110649,23.7,3758174208
1722552759.4115512,19.2,3752804352
1722552760.4121966,18.1,3752976384
1722552761.412928,20.2,3758374912
1722552762.4135265,20.5,3753406464
1722552763.4140508,16.6,3753779200
1722552764.414593,18.0,3754065920
1722552765.4152792,20.0,3759837184
1722552766.4156573,19.8,3754180608
1722552767.4160736,19.9,3754352640
1722552768.4164488,20.1,3758419968
1722552769.4168406,17.9,3758510080
1722552770.4172418,17.6,3758510080
1722552771.4176345,20.2,3756822528
1722552772.4180026,17.7,3756879872
1722552773.4184487,17.3,3756965888
1722552774.4188108,18.8,3757043712
1722552775.4192,19.2,3757129728
1722552776.4195876,16.6,3757301760
1722552777.4199529,17.9,3757330432
1722552778.4202769,15.4,3757416448
1722552779.420644,17.0,3757502464
1722552780.4210289,19.4,3757617152
1722552781.42153,19.7,3758452736
1722552782.421931,16.0,3758510080
1722552783.4222775,16.9,3758567424
1722552784.4226456,18.9,3758653440
1722552785.4230218,18.8,3758796800
1722552786.4234028,16.1,3758825472
1722552787.423775,16.7,3758911488
1722552788.4241393,15.8,3759026176
1722552789.424522,16.3,3763650560
1722552790.4249268,18.7,3763650560
1722552791.42528,17.2,3763683328
1722552792.4256585,16.4,3763712000
1722552793.4261408,17.4,3763712000
1722552794.4265213,18.5,3763712000
1722552795.426832,15.3,3763712000
1722552796.427113,18.3,3763712000
1722552797.4273894,18.9,3763712000
1722552798.4277678,19.0,3763712000
1722552799.4282782,18.4,3763712000
1722552800.4286494,17.2,3763712000
1722552801.4290302,16.6,3763712000
1722552802.4294214,17.9,3763716096
1722552803.429813,18.4,3763716096
1722552804.4302394,18.5,3763712000
1722552805.4306316,18.8,3763712000
1722552806.4310381,16.3,3763712000
1722552807.4314113,15.2,3763712000
1722552808.4317825,17.7,3763712000
1722552809.432148,18.5,3763712000
1722552810.4325695,17.3,3763712000
1722552811.4331057,16.2,3763740672
1722552812.4336185,17.6,3763740672
1722552813.4341314,17.3,3763740672
1722552814.434643,17.0,3763740672
1722552815.4350698,15.1,3763740672
1722552816.4355233,17.1,3763740672
1722552817.4359674,15.0,3763740672
1722552818.4365153,15.0,3763740672
1722552819.4369285,15.4,3763597312
1722552820.4373477,15.8,3769253888
1722552821.4377646,18.1,3763482624
1722552822.4382815,14.5,3763855360
1722552823.4388003,16.3,3766358016
1722552824.439407,16.8,3763695616
1722552825.4401124,16.2,3763793920
1722552826.4405737,17.8,3769393152
1722552827.441186,18.2,3763822592
1722552828.4417362,18.1,3763822592
1722552829.442213,17.7,3763822592
1722552830.4427078,18.0,3763822592
1722552831.4431937,17.0,3763957760
1722552832.4436827,16.7,3769614336
1722552833.4441798,15.8,3763957760
1722552834.4446661,14.3,3763957760
1722552835.4451628,16.7,3764531200
1722552836.445651,16.9,3764387840
1722552837.4461358,16.5,3767291904
1722552838.4466631,15.9,3773034496
1722552839.4472575,16.3,3773034496
1722552840.4477751,15.1,3773034496
1722552841.448281,17.3,3773034496
1722552842.4487622,17.0,3775160320
1722552843.4492607,14.2,3775160320
1722552844.4498017,16.1,3775156224
1722552845.450284,17.7,3775188992
1722552846.450834,17.0,3775188992
1722552847.4514377,14.8,3775188992
1722552848.451995,14.7,3775188992
1722552849.452451,15.5,3775188992
1722552850.4528887,16.8,3775188992
1722552851.453282,15.7,3775217664
1722552852.4537034,14.1,3775217664
1722552853.4541636,16.7,3775217664
1722552854.4546373,17.7,3775217664
1722552855.4550624,17.3,3775217664
1722552856.4554975,16.8,3775275008
1722552857.455972,16.3,3777400832
1722552858.4565015,16.4,3777429504
1722552859.4569728,16.2,3777486848
1722552860.4575014,16.2,3777515520
1722552861.4579508,15.8,3777515520
1722552862.4584398,17.2,3784552448
1722552863.458987,16.9,3787825152
1722552864.4596708,15.6,3787882496
1722552865.460208,13.4,3787882496
1722552866.460926,16.0,3787911168
1722552867.4613638,17.0,3787939840
1722552868.4618065,16.8,3787997184
1722552869.4625432,16.5,3787997184
1722552870.4629679,16.9,3788083200
1722552871.46339,16.2,3788111872
1722552872.4639065,17.2,3788140544
1722552873.4644303,17.1,3788255232
1722552874.4649534,16.2,3788255232
1722552875.465603,14.9,3788255232
1722552876.4662242,15.0,3788283904
1722552877.4666872,15.5,3788341248
1722552878.4671245,13.9,3788341248
1722552879.4675505,14.3,3788369920
1722552880.4679832,17.3,3788398592
1722552881.4685612,15.7,3788455936
1722552882.4690685,15.2,3788455936
1722552883.469567,16.0,3788455936
1722552884.4701333,16.4,3788484608
1722552885.470748,15.7,3788513280
1722552886.47147,16.3,3788570624
1722552887.471847,16.0,3788627968
1722552888.4724507,16.7,3788627968
1722552889.4729676,16.8,3797966848
1722552890.4733663,16.2,3797966848
1722552891.4739218,16.1,3797966848
1722552892.47428,16.3,3797966848
1722552893.4747028,15.4,3797966848
1722552894.475071,16.0,3797966848
1722552895.4753773,15.7,3797995520
1722552896.4756608,15.4,3797995520
1722552897.4759383,16.2,3797995520
1722552898.476219,16.1,3798024192
1722552899.4765134,15.3,3798024192
1722552900.4767854,16.1,3798024192
1722552901.4770622,16.4,3798024192
1722552902.4773571,15.7,3799699456
1722552903.47765,15.6,3799699456
1722552904.4780433,16.3,3799699456
1722552905.4784238,13.9,3801796608
1722552906.478824,13.8,3801825280
1722552907.4792883,14.2,3801817088
1722552908.479669,14.5,3801817088
1722552909.480036,16.6,3801817088
1722552910.4804208,15.5,3801817088
1722552911.4807863,14.8,3801817088
1722552912.4811523,13.8,3801817088
1722552913.4815798,14.4,3801817088
1722552914.4820986,15.0,3801817088
1722552915.4824896,15.6,3801817088
1722552916.4829307,15.4,3801817088
1722552917.4833376,14.9,3801817088
1722552918.4837108,15.6,3801817088
1722552919.4840748,15.6,3801817088
1722552920.4844494,14.3,3801817088
1722552921.4848187,14.3,3801817088
1722552922.4852304,15.4,3803914240
1722552923.4856396,15.8,3803914240
1722552924.4860072,15.3,3803914240
1722552925.4863768,16.8,3803914240
1722552926.486742,15.9,3803914240
1722552927.4871092,13.7,3803914240
1722552928.4874957,14.6,3803914240
1722552929.4878614,16.0,3803901952
1722552930.4882288,15.3,3803901952
1722552931.488621,14.6,3803901952
1722552932.489022,14.7,3803901952
1722552933.4894035,13.0,3803901952
1722552934.4897697,13.3,3803893760
1722552935.4901726,14.0,3803926528
1722552936.490558,14.4,3803926528
1722552937.49096,14.3,3803926528
1722552938.4913497,14.4,3803926528
1722552939.4917188,14.3,3803959296
1722552940.492087,14.0,3803959296
1722552941.4924743,15.3,3803959296
1722552942.4928405,15.5,3803959296
1722552943.4932308,14.2,3803959296
1722552944.4936128,15.1,3803959296
1722552945.4939744,14.5,3803959296
1722552946.494344,15.2,3803959296
1722552947.4947245,14.7,3803959296
1722552948.4950922,13.2,3803959296
1722552949.4954638,14.0,3803959296
1722552950.495835,14.2,3803959296
1722552951.4962382,14.1,3803959296
1722552952.4966128,15.1,3803959296
1722552953.4969833,14.3,3803959296
1722552954.4973817,14.1,3803959296
1722552955.4977577,14.6,3803959296
1722552956.4981685,14.7,3803959296
1722552957.4985456,15.1,3803959296
1722552958.4988654,14.4,3803959296
1722552959.4991722,13.9,3803955200
1722552960.4994864,14.8,3803955200
1722552961.4997773,15.1,3803955200
1722552962.5000544,14.3,3803955200
1722552963.5003467,13.5,3803955200
1722552964.5006273,13.6,3803955200
1722552965.5009284,14.8,3803955200
1722552966.5012171,13.8,3803955200
1722552967.501608,13.3,3803955200
1722552968.5019763,14.2,3803955200
1722552969.502373,13.8,3803955200
1722552970.502812,14.8,3803955200
1722552971.5032036,14.7,3806052352
1722552972.503581,14.8,3806052352
1722552973.5039618,14.0,3806052352
1722552974.504366,14.2,3806052352
1722552975.5047324,14.7,3806052352
1722552976.5051038,14.7,3806052352
1722552977.5055163,13.0,3806052352
1722552978.5058937,14.0,3806052352
1722552979.506273,14.6,3806052352
1722552980.506642,13.8,3806052352
1722552981.5070088,13.8,3806052352
1722552982.5073793,15.2,3806081024
1722552983.5077627,15.3,3828482048
1722552984.5081446,14.9,3828482048
1722552985.5085447,15.2,3828482048
1722552986.5089169,14.3,3828482048
1722552987.5092769,15.4,3830579200
1722552988.509655,14.9,3830579200
1722552989.5100284,13.8,3830579200
1722552990.5104892,14.8,3830579200
1722552991.5109742,12.6,3830579200
1722552992.5115833,12.8,3830579200
1722552993.5120344,13.9,3830579200
1722552994.512478,13.8,3830579200
1722552995.512934,14.6,3830579200
1722552996.5133822,14.5,3830579200
1722552997.513842,13.5,3817013248
1722552998.514234,13.4,3854733312
1722552999.5147195,13.4,3856863232
1722553000.515287,13.8,3856863232
1722553001.5158024,14.3,3856863232
1722553002.5162857,12.6,3856863232
1722553003.5168066,13.9,3856863232
1722553004.517366,13.2,3856863232
1722553005.5178585,14.2,3856863232
1722553006.5184355,13.3,3856863232
1722553007.518914,13.8,3863015424
1722553008.5194697,15.2,3863015424
1722553009.5199537,14.1,3863015424
1722553010.520466,14.5,3863015424
1722553011.5209124,14.9,3865112576
1722553012.5213816,14.6,3865112576
1722553013.5218184,14.6,3865112576
1722553014.5222602,14.3,3865112576
1722553015.522699,14.1,3865112576
1722553016.523136,14.6,3865112576
1722553017.5235949,14.1,3868962816
1722553018.524246,13.8,3868962816
1722553019.5246785,13.9,3868962816
1722553020.5251577,14.3,3868962816
1722553021.5256882,14.1,3868962816
1722553022.5261161,13.0,3868962816
1722553023.5265646,15.1,3871059968
1722553024.5270114,16.3,3871059968
1722553025.5274458,13.8,3871059968
1722553026.5278802,13.3,3871059968
1722553027.5284486,16.5,3871096832
1722553028.528879,16.7,3871068160
1722553029.5293453,16.2,3871068160
1722553030.5297763,14.9,3871068160
1722553031.5301995,15.4,3871068160
1722553032.5307398,15.3,3871068160
1722553033.5312436,15.3,3871068160
1722553034.5317192,15.9,3873165312
1722553035.5323732,14.4,3873165312
1722553036.5330117,14.0,3873165312
1722553037.5335922,16.3,3873198080
1722553038.5340245,15.3,3875295232
1722553039.5344718,9.3,3478069248
1722553040.534912,8.7,3478069248
1722553041.5353627,8.4,3478069248
1722553042.5358846,10.1,3482603520
