Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472813568;8228864;395825152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;68137925;477577216;8228864;395825152;0;0;0;0;0;0;0;0;0;0;0;181210;0;0;0;0;0;0;
3;5348541;478314496;8228864;395825152;0;0;0;0;0;0;0;0;0;0;0;2705;0;0;0;0;0;0;
4;2862769;478314496;8228864;395825152;0;0;0;0;0;0;0;0;0;0;0;2144;0;0;0;0;0;0;
5;3360582;487362560;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2185;0;0;0;0;0;0;
6;1200291;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2224;0;0;0;0;0;0;
7;926908;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2254;0;0;0;0;0;0;
8;878317;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2114;0;0;0;0;0;0;
9;918853;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2375;0;0;0;0;0;0;
10;808596;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2304;0;0;0;0;0;0;
11;836188;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2845;0;0;0;0;0;0;
12;1449218;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2274;0;0;0;0;0;0;
13;1507858;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2285;0;0;0;0;0;0;
14;846367;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2495;0;0;0;0;0;0;
15;839825;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;0;0;0;
16;831269;487903232;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2244;0;0;0;0;0;0;
17;868900;488656896;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2645;0;0;0;0;0;0;
18;790733;488656896;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2314;0;0;0;0;0;0;
19;943550;488656896;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2434;0;0;0;0;0;0;
20;817213;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2535;0;0;0;0;0;0;
21;916779;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2335;0;0;0;0;0;0;
22;834666;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2785;0;0;0;0;0;0;
23;850575;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2375;0;0;0;0;0;0;
24;777809;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2144;0;0;0;0;0;0;
25;851707;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2735;0;0;0;0;0;0;
26;812454;489619456;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2304;0;0;0;0;0;0;
27;841949;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2134;0;0;0;0;0;0;
28;931737;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2485;0;0;0;0;0;0;
29;816081;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2224;0;0;0;0;0;0;
30;786525;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2414;0;0;0;0;0;0;
31;805310;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2194;0;0;0;0;0;0;
32;848452;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2264;0;0;0;0;0;0;
33;805741;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2134;0;0;0;0;0;0;
34;891362;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;0;0;0;
35;871304;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2144;0;0;0;0;0;0;
36;770525;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2775;0;0;0;0;0;0;
37;847509;490647552;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2194;0;0;0;0;0;0;
38;744326;490917888;8228864;429379584;0;0;0;0;0;0;0;0;0;0;0;2214;0;0;0;0;0;0;
