Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;476073984;9662464;397258752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;59029152;480710656;9662464;397258752;44527656;0;0;0;0;0;0;0;0;0;0;208000;0;0;0;0;0;0;0;0;
3;5030164;481509376;9662464;397258752;1166988;0;0;0;0;0;0;0;0;0;0;2976;0;0;0;0;0;0;0;0;
4;1379307;481509376;9662464;397258752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;412814;481509376;9662464;397258752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;3014644;490536960;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;461685;490807296;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;1076559;491077632;9662464;430813184;587753;0;0;0;0;0;0;0;0;0;0;3367;0;0;0;0;0;0;0;0;
9;395642;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;358923;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;368090;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;356960;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;355186;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;362180;491077632;9662464;430813184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
