Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;494968832;8245248;412618752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;35754013;500224000;8245248;412618752;25510251;0;0;0;0;0;0;0;0;0;0;133671;0;0;0;0;0;0;0;0;
3;3530210;500224000;8245248;412618752;967675;0;0;0;0;0;0;0;0;0;0;2134;0;0;0;0;0;0;0;0;
4;789250;500224000;8245248;412618752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;200135;500224000;8245248;412618752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;241332;500224000;8245248;412618752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;2315682;509386752;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;251632;509386752;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;198211;509657088;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;227918;509657088;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;211877;509657088;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;204554;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;208411;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;214883;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;194605;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;188864;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;188103;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;199865;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;193383;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;190678;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;597590;509927424;8245248;446173184;378981;0;0;0;0;0;0;0;0;0;0;2004;0;0;0;0;0;0;0;0;
22;197640;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;195166;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;188624;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;189124;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;194034;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;197290;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;204223;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;196368;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;188944;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;198993;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;193202;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;187942;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;190217;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;190037;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;257323;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;203902;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;534563;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;219011;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;297528;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;594254;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;202951;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;202580;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;199043;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;201347;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;201828;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;190978;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;196478;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;190808;509927424;8245248;446173184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
