Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472186880;9752576;397348864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;57905504;477249536;9752576;397348864;43864613;0;0;0;0;0;0;0;0;0;0;234940;0;0;0;0;0;0;0;0;
3;4785385;477249536;9752576;397348864;989456;0;0;0;0;0;0;0;0;0;0;2815;0;0;0;0;0;0;0;0;
4;1222292;477249536;9752576;397348864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;378610;477249536;9752576;397348864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;3009625;486551552;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;428624;486821888;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;460754;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;1129067;487092224;9752576;430903296;696826;0;0;0;0;0;0;0;0;0;0;3116;0;0;0;0;0;0;0;0;
10;355737;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;360105;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;342071;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;342052;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;346049;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;346149;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;349205;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;382628;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;336711;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;342963;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;364604;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;374502;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;848691;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;492604;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;920126;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;378900;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;368912;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;372459;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;388289;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;358552;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;369513;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;352611;487092224;9752576;430903296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
