Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
18366,4535105,13332959232,40660992,42339852288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18367,3258000,13338148864,40660992,42356629504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18368,3877231,13338148864,40660992,42356629504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18369,4913705,13338148864,40660992,42356629504,2538510,0,797766,0,0,0,0,0,0,0,0,7664,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18370,4402536,13342556160,40660992,42373406720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18371,2946406,13342556160,40665088,42390188032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18372,1310448,13347016704,40665088,42390188032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18373,3798043,13347016704,40665088,42390188032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18374,5626091,13347016704,40665088,42390188032,2491963,0,799029,0,0,0,0,0,0,0,0,5901,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18375,4296698,13356429312,40665088,42423742464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18376,3145760,13365329920,40665088,42457296896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18377,3800909,13369524224,40665088,42474074112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18378,6272063,13371879424,40665088,42490851328,2414868,0,806593,0,0,0,0,0,0,0,0,5220,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18379,1907637,13373976576,40665088,42490851328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18380,3962912,13387030528,40665088,42541182976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18381,2539883,13387030528,40665088,42541182976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18382,6475985,13392273408,40665088,42557960192,2465775,0,801593,0,0,0,0,0,0,0,0,5871,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18383,4701227,13405904896,40669184,42608295936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18384,1446252,13405904896,40669184,42608295936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18385,4123713,13410099200,40669184,42608295936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18386,5766605,13410099200,40669184,42608295936,2594636,0,804699,0,0,0,0,0,0,0,0,6442,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18387,4479160,13418487808,40669184,42641850368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18388,3047074,13427122176,40669184,42675404800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18389,1255715,13427122176,40669184,42675404800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18390,3760042,13427122176,40669184,42675404800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18391,5703125,13427138560,40665088,42675400704,2473108,0,795873,0,0,0,0,0,0,0,0,6371,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18392,4493608,13432643584,40665088,42692177920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
18393,3093271,13437059072,40665088,42708955136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,90.0
