Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
17662,3291062,9775734784,27156480,31387602944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17663,3592527,9775734784,27156480,31387602944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17664,1635818,9775734784,27156480,31387602944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17665,3531934,9775734784,27156480,31387602944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17666,3658521,9775734784,27156480,31387602944,1887791,0,446868,0,0,0,0,0,0,0,0,4929,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17667,4100430,9775734784,27156480,31387602944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17668,1804434,9780465664,27156480,31421157376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17669,3766143,9789923328,27156480,31437934592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17670,1269010,9789923328,27156480,31437934592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17671,5349002,9792987136,27156480,31437934592,1694017,0,429736,0,0,0,0,0,0,0,0,3586,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17672,4764244,9803259904,27156480,31471489024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17673,2232407,9811492864,27156480,31471489024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17674,4017926,9812574208,27156480,31471489024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,70.0
17675,3750183,9812574208,27156480,31471489024,1770190,0,437060,0,0,0,0,0,0,0,0,4619,0,0,0.0,0.0,0.0,89.0,0.0,70.0
