Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
16940,4297219,11404378112,27242496,36555071488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16941,2491703,11408572416,27242496,36571848704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16942,3715317,11408572416,27242496,36571848704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16943,2686077,11408572416,27234304,36571840512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16944,6018106,11413032960,27234304,36588617728,2300033,0,705824,0,0,0,0,0,0,0,0,6232,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16945,3824082,11422433280,27234304,36622172160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16946,1436264,11422969856,27234304,36622172160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16947,3873033,11422969856,27234304,36622172160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16948,4511201,11422969856,27234304,36622172160,2422073,0,719759,0,0,0,0,0,0,0,0,4728,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16949,4133181,11431854080,27234304,36655726592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16950,2601198,11436314624,27238400,36672507904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16951,3790870,11436314624,27238400,36672507904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16952,2672552,11436314624,27238400,36672507904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16953,5958574,11436834816,27238400,36672507904,2252524,0,713207,0,0,0,0,0,0,0,0,4218,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16954,3540359,11441029120,27238400,36689285120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16955,3714856,11441029120,27238400,36689285120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16956,2785223,11441029120,27234304,36689281024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16957,6074412,11441774592,27234304,36689281024,2347232,0,732133,0,0,0,0,0,0,0,0,4148,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16958,3458245,11450163200,27238400,36722839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16959,1283608,11450163200,27238400,36722839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16960,3734594,11450163200,27238400,36722839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16961,2738846,11450163200,27238400,36722839552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16962,6192884,11450417152,27238400,36722839552,2420529,0,720000,0,0,0,0,0,0,0,0,5079,0,0,0.0,0.0,0.0,89.0,0.0,80.0
16963,3854629,11455152128,27238400,36739616768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,89.0,0.0,80.0
