Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472002560;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36987193;476798976;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;112271;0;0;0;0;0;0;
3;3669911;477659136;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;1253;0;0;0;0;0;0;
4;1967480;477659136;9265152;396861440;0;0;0;0;0;0;0;0;0;0;0;1143;0;0;0;0;0;0;
5;2781285;486510592;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
6;695123;486780928;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1142;0;0;0;0;0;0;
7;777889;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;
8;740308;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1072;0;0;0;0;0;0;
9;590878;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1062;0;0;0;0;0;0;
10;656341;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1002;0;0;0;0;0;0;
11;698199;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;0;0;
12;553297;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1343;0;0;0;0;0;0;
13;526407;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1153;0;0;0;0;0;0;
14;512190;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
15;488826;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1112;0;0;0;0;0;0;
16;507371;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1203;0;0;0;0;0;0;
17;502963;487051264;9265152;430415872;0;0;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;0;0;
