Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;477863936;9527296;397123584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;37457097;482750464;9527296;397123584;26555762;0;0;0;0;0;0;0;0;0;0;134092;0;0;0;0;0;0;0;0;
3;3334533;482750464;9527296;397123584;702738;0;0;0;0;0;0;0;0;0;0;2064;0;0;0;0;0;0;0;0;
4;879469;482750464;9527296;397123584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;217468;482750464;9527296;397123584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;1971988;492257280;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;252384;492527616;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;238667;492527616;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;229982;492527616;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;228659;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;227527;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;212689;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;211747;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;206187;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;192241;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;195116;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;198773;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;193513;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;192090;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;198001;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;196218;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;196919;492797952;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;623058;493047808;9527296;430678016;410570;0;0;0;0;0;0;0;0;0;0;2064;0;0;0;0;0;0;0;0;
24;206969;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;194115;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;195547;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;191008;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;212128;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;204123;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;195988;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;189966;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;195697;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;198301;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;199925;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;193854;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;204443;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;195767;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;535916;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;303259;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;601558;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;217588;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;202260;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;209022;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;200075;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;194194;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;194575;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;194375;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;222978;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;208030;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;199033;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;194815;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;198332;493047808;9527296;430678016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
