Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472895488;9490432;397086720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36700889;476966912;9490432;397086720;25605920;0;0;0;0;0;0;0;0;0;0;135034;0;0;0;0;0;0;0;0;
3;3646479;477945856;9490432;397086720;1017238;0;0;0;0;0;0;0;0;0;0;2415;0;0;0;0;0;0;0;0;
4;882966;477945856;9490432;397086720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;226776;477945856;9490432;397086720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2463470;486973440;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;277670;487243776;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;265517;487243776;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;261931;487243776;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;262422;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;250560;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;320220;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;247044;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;252153;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;249258;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;249798;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;929463;487514112;9490432;430641152;635152;0;0;0;0;0;0;0;0;0;0;2865;0;0;0;0;0;0;0;0;
18;263404;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;270417;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;269496;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;250710;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;263324;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;240631;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
24;500779;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;292319;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;617729;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;231203;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
28;217287;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
29;218189;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
30;222157;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31;214662;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32;205786;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33;207419;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34;215674;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
35;209323;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36;217457;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
37;207750;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38;261090;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39;222617;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40;215685;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
41;211828;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42;210003;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
43;208111;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;217588;487514112;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;208280;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;221315;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;214963;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;214412;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;208171;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;207750;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;229590;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;236364;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;221004;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;240111;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;225032;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;216797;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;215605;488017920;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;214141;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;220964;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;251531;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
61;221054;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
62;213912;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63;208862;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64;227046;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65;221565;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
66;211096;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67;210194;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
68;218330;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
69;209282;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70;215574;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
71;230633;488804352;9490432;430641152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
