timestamp,cpu_percent,rss
1722721772.910296,0.0,2799153152
1722721773.9106934,0.1,2809249792
1722721774.9112382,0.5,2811392000
1722721775.9116957,2.1,2885328896
1722721776.9122972,2.1,2917068800
1722721777.91291,2.6,2973818880
1722721778.9135225,6.0,3090673664
1722721779.9140975,4.2,3077951488
1722721780.9144747,4.6,3131203584
1722721781.915017,6.7,3162988544
1722721782.9155838,6.3,3179266048
1722721783.9161608,7.0,3421200384
1722721784.916717,37.4,3736412160
1722721785.917239,35.0,4047806464
1722721786.917747,35.5,4422467584
1722721787.9183102,46.8,4980555776
1722721788.919053,50.2,5454467072
1722721789.9196932,51.0,6065754112
1722721790.9203193,57.8,6577451008
1722721791.9210975,61.9,7211872256
1722721792.9216602,60.7,7772385280
1722721793.9224682,64.2,8303710208
1722721794.9231904,68.4,8911769600
1722721795.9236305,65.8,9591533568
1722721796.9241009,69.9,10154471424
1722721797.9245138,70.7,10716033024
1722721798.9249744,68.9,11404361728
1722721799.9254403,71.8,12044013568
1722721800.9260395,73.6,12519305216
1722721801.9264488,70.9,13099520000
1722721802.9269848,74.3,13709873152
1722721803.9274065,74.8,14079746048
1722721804.927975,74.3,14621425664
1722721805.928421,76.7,15190208512
1722721806.9288776,76.8,15632756736
1722721807.9292753,75.5,16381497344
1722721808.9296932,77.6,16925863936
1722721809.9301105,77.2,17416798208
1722721810.9305387,76.6,17789706240
1722721811.9310179,76.0,18261385216
1722721812.9314332,76.4,18594693120
1722721813.9318483,74.6,18787831808
1722721814.9322584,74.2,18996850688
1722721815.9327812,74.1,19088355328
1722721816.933305,72.2,19087241216
1722721817.9337497,73.2,19094556672
1722721818.9341598,71.6,19092398080
1722721819.9345853,71.7,19082895360
1722721820.9349728,70.2,19090710528
1722721821.9355536,70.4,19095035904
1722721822.9359958,69.6,19090141184
1722721823.936431,69.0,19088232448
1722721824.9369073,68.6,19089821696
1722721825.9373548,68.3,19087306752
1722721826.9377382,67.2,19098824704
1722721827.9381845,66.4,19111845888
1722721828.938582,66.0,19105955840
1722721829.939033,65.3,19105873920
1722721830.9394596,64.1,19095633920
1722721831.9399152,63.9,19100295168
1722721832.9403996,63.8,19085639680
1722721833.9407833,63.5,19093962752
1722721834.9412096,64.0,19102081024
1722721835.9417322,64.3,19102449664
1722721836.942208,63.4,19096059904
1722721837.9426408,64.2,19109466112
1722721838.9430563,63.6,19101323264
1722721839.9434385,63.5,19110727680
1722721840.9438834,63.0,19111686144
1722721841.9443018,63.6,19115560960
1722721842.9447596,65.1,19116158976
1722721843.945204,63.5,19121405952
1722721844.9456062,64.3,19127812096
1722721845.9460166,63.2,19131125760
1722721846.946464,63.1,19127185408
1722721847.9469543,63.9,19132190720
1722721848.9473798,63.2,19132227584
1722721849.9479058,63.8,19133468672
1722721850.9483232,64.2,19129434112
1722721851.9487567,62.6,19140505600
1722721852.949199,63.6,19144933376
1722721853.9496021,62.8,19141128192
1722721854.9500418,62.5,19146809344
1722721855.9504855,62.9,19147714560
1722721856.950951,63.2,19147980800
1722721857.951408,63.7,19149254656
1722721858.9517817,62.2,19152269312
1722721859.9522038,62.4,19152097280
1722721860.9526515,63.3,19157770240
1722721861.9531345,62.1,19155443712
1722721862.9535801,63.3,19156967424
1722721863.9540522,63.0,19156623360
1722721864.9544697,62.2,19166892032
1722721865.9549153,62.3,19164356608
1722721866.9553227,63.3,19158323200
1722721867.955776,62.4,19167035392
1722721868.9562566,62.8,19168673792
1722721869.956689,62.1,19170521088
1722721870.957172,63.0,19178434560
1722721871.9575605,61.9,19174264832
1722721872.9579704,62.5,19179048960
1722721873.9584203,62.5,19174866944
1722721874.9589107,63.5,19183923200
1722721875.959344,62.8,19185364992
1722721876.959765,61.9,19176357888
1722721877.960233,62.3,19182292992
1722721878.9607067,62.0,19187912704
1722721879.9612606,62.8,19186741248
1722721880.9617271,62.5,19183833088
1722721881.962194,62.4,19183534080
1722721882.9626021,62.5,19191529472
1722721883.9630647,62.3,19188387840
1722721884.9635243,63.1,19189751808
