timestamp,cpu_percent,rss
1722718954.9772499,7.7,2690342912
1722718955.977699,0.1,2702036992
1722718956.978041,0.6,2707939328
1722718957.9784124,2.1,2777210880
1722718958.9789526,2.1,2807922688
1722718959.9793365,2.8,2864234496
1722718960.979747,4.5,2912923648
1722718961.9804213,4.2,2933055488
1722718962.9808013,4.9,2968518656
1722718963.9811966,7.4,3070271488
1722718964.9817293,6.3,3113877504
1722718965.9821293,7.2,3296313344
1722718966.9827054,37.7,3610361856
1722718967.9833267,40.3,3898195968
1722718968.9838674,38.9,4071469056
1722718969.984613,49.3,4380262400
1722718970.9853072,48.9,4710969344
1722718971.9860256,49.5,4926496768
1722718972.986749,57.5,5164490752
1722718973.9875567,64.8,5434544128
1722718974.9882092,59.9,5800562688
1722718975.9888895,66.6,5967609856
1722718976.9896178,67.1,6175825920
1722718977.9902961,67.2,6449946624
1722718978.9908583,67.9,6660562944
1722718979.9914682,70.2,6857756672
1722718980.9920251,68.1,7176753152
1722718981.992599,70.0,7435448320
1722718982.9931195,70.9,7641182208
1722718983.9936154,70.2,7760097280
1722718984.9941614,69.8,7760494592
1722718985.99465,68.5,7760105472
1722718986.995158,67.9,7761444864
1722718987.995755,66.5,7762538496
1722718988.996267,67.6,7762264064
1722718989.9967566,66.1,7762046976
1722718990.997257,64.3,7761027072
1722718991.9976287,62.9,7761874944
1722718992.998143,63.1,7756472320
1722718993.9986467,62.1,7763640320
1722718994.9991882,62.5,7764262912
1722718995.999722,60.8,7757864960
1722718997.0002978,61.5,7767248896
1722718998.0008864,60.6,7760093184
1722718999.0014756,60.1,7760486400
1722719000.0021808,59.7,7756922880
1722719001.0028303,59.6,7762649088
1722719002.003568,57.9,7766003712
1722719003.0042028,58.6,7755132928
1722719004.004746,56.3,7748132864
1722719005.005322,57.1,7762599936
1722719006.0059626,56.2,7749730304
1722719007.006565,57.8,7768932352
1722719008.0071912,57.1,7752036352
1722719009.007787,57.6,7758430208
1722719010.00847,56.5,7760138240
1722719011.0091243,56.7,7760318464
1722719012.009731,57.2,7768997888
1722719013.0103538,56.1,7770120192
1722719014.0109632,56.4,7760896000
1722719015.0116198,56.8,7762403328
1722719016.012293,55.5,7754391552
1722719017.0128891,56.9,7763337216
1722719018.01346,55.6,7769694208
1722719019.0141027,55.1,7776493568
1722719020.0147104,55.5,7771574272
1722719021.0153627,54.5,7782522880
1722719022.0158553,56.4,7778201600
1722719023.016478,55.7,7777529856
1722719024.017125,57.1,7785480192
1722719025.0177355,56.0,7788167168
1722719026.0183618,55.7,7782789120
1722719027.0188825,55.9,7783096320
1722719028.0194798,55.9,7789023232
1722719029.0201044,56.1,7789277184
1722719030.0206816,55.9,7789604864
1722719031.0214832,55.1,7789522944
1722719032.0220544,55.3,7789805568
1722719033.0226722,53.6,7789658112
1722719034.0232425,54.9,7792013312
1722719035.0238378,54.0,7792799744
1722719036.0246134,55.3,7801630720
1722719037.0254936,55.3,7801712640
1722719038.0259542,54.4,7801987072
1722719039.0264401,55.0,7801970688
1722719040.0270941,53.6,7802085376
1722719041.0276976,55.2,7807180800
1722719042.028363,54.3,7802568704
1722719043.0289364,55.4,7803068416
1722719044.0294247,50.7,7803334656
1722719045.029952,54.6,7804203008
1722719046.030556,54.7,7804522496
1722719047.0310676,52.4,7804772352
1722719048.031553,53.9,7805595648
1722719049.0320415,53.3,7809728512
1722719050.032521,54.8,7814230016
1722719051.0330987,54.2,7821930496
1722719052.0336037,55.1,7821594624
1722719053.0340433,54.3,7821594624
1722719054.0345237,53.4,7819833344
1722719055.0351233,53.4,7819771904
1722719056.0357654,54.5,7821324288
1722719057.0362158,55.3,7828357120
1722719058.0367563,53.9,7827836928
1722719059.0373192,54.7,7828045824
1722719060.0379503,55.3,7835836416
1722719061.0384865,54.3,7824478208
1722719062.0390162,54.3,7819321344
1722719063.039619,53.1,7822508032
1722719064.0402162,54.6,7815757824
1722719065.041037,55.2,7833481216
1722719066.0416315,53.0,7822139392
1722719067.0421004,54.8,7824146432
1722719068.0425928,53.0,7822467072
1722719069.0431976,54.2,7818588160
1722719070.0438194,54.9,7832584192
1722719071.0443478,53.0,7818616832
1722719072.0448453,54.3,7825690624
1722719073.0453055,55.5,7826579456
1722719074.0458312,54.6,7825813504
1722719075.0464013,54.3,7823372288
1722719076.0470605,52.6,7822995456
1722719077.0476568,53.6,7827316736
1722719078.0482488,53.3,7832911872
1722719079.0488691,54.2,7827156992
1722719080.0494313,53.8,7833522176
1722719081.0499601,54.0,7833772032
1722719082.0505254,53.4,7834472448
1722719083.0510225,53.0,7834218496
1722719084.0515049,53.8,7828152320
1722719085.0520449,53.5,7839944704
1722719086.052506,55.0,7843786752
1722719087.0529525,52.0,7855128576
1722719088.0534115,54.1,7848964096
1722719089.053902,54.7,7855226880
1722719090.0543659,52.5,7861059584
1722719091.0548446,53.8,7849414656
1722719092.0553818,53.0,7849689088
1722719093.0558758,53.5,7855968256
1722719094.0563214,51.6,7855689728
1722719095.05679,53.7,7849820160
1722719096.0572634,53.4,7850045440
1722719097.0577471,51.5,7849574400
1722719098.0582707,52.9,7857520640
1722719099.0587473,53.2,7858442240
1722719100.0592294,26.7,5149851648
1722719101.0596945,26.3,5156745216
1722719102.060139,27.4,5152317440
1722719103.0605729,26.5,5151727616
1722719104.0610301,26.7,5158019072
1722719105.061501,26.2,5158682624
1722719106.0619361,26.5,5158883328
1722719107.0624695,25.7,5165232128
1722719108.0629175,26.3,5165518848
1722719109.063396,27.7,5170688000
1722719110.063858,27.6,5163220992
1722719111.0643623,26.9,5170458624
1722719112.0649574,26.6,5170888704
1722719113.0654185,26.1,5171376128
1722719114.0658789,26.0,5172293632
1722719115.0663474,26.4,5178183680
1722719116.0668166,26.1,5170601984
1722719117.0673487,26.5,5178900480
1722719118.06786,26.6,5178585088
1722719119.068304,26.6,5178585088
1722719120.0688136,26.5,5178585088
1722719121.069261,26.2,5178585088
1722719122.0697227,26.0,5178613760
1722719123.0703049,26.7,5178642432
1722719124.0708432,26.0,5179195392
1722719125.0712717,25.9,5189877760
1722719126.071689,25.1,5189419008
1722719127.0720859,25.2,5189419008
1722719128.072474,26.3,5189447680
1722719129.0728717,25.5,5202776064
1722719130.0732777,25.7,5199790080
1722719131.0736911,25.7,5209960448
1722719132.0740874,25.8,5210210304
1722719133.0745034,25.0,5210210304
1722719134.0750725,25.6,5220610048
1722719135.0755181,25.8,5220667392
1722719136.0760155,25.7,5220728832
1722719137.0764802,25.6,5231091712
1722719138.0769563,25.6,5231091712
1722719139.0774245,25.6,5231120384
1722719140.0779562,25.5,5231177728
1722719141.0784998,24.9,5231235072
1722719142.078953,25.4,5231292416
1722719143.0794904,25.4,5231349760
1722719144.080057,25.1,5231378432
1722719145.0804958,25.3,5231435776
1722719146.0810409,25.3,5231521792
1722719147.0814874,25.2,5246316544
1722719148.082029,25.7,5249601536
1722719149.0826259,26.5,5255856128
1722719150.083229,9.5,2645786624
1722719151.083891,0.0,2640011264
1722719152.0842378,1.5,2655285248
1722719153.0847678,1.8,2648625152
