Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;472645632;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;36783713;477343744;8146944;395743232;25894232;0;0;0;0;0;0;0;0;0;0;150172;0;0;0;0;0;0;0;0;
3;3292885;478019584;8146944;395743232;666460;0;0;0;0;0;0;0;0;0;0;1904;0;0;0;0;0;0;0;0;
4;842911;478019584;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;204424;478019584;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;204584;478019584;8146944;395743232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;2489228;487059456;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;257383;487329792;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;254958;487329792;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;236153;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;228118;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;198142;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;210465;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;199113;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;190457;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;189265;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;187472;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;193994;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;189165;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;187111;487600128;8146944;429297664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;574928;487600128;8146944;429297664;357942;0;0;0;0;0;0;0;0;0;0;2435;0;0;0;0;0;0;0;0;
