timestamp,cpu_percent,rss
1722720276.0329926,7.1,2693038080
1722720277.033484,0.0,2695450624
1722720278.033857,0.7,2701819904
1722720279.0342402,2.5,2779283456
1722720280.0347657,2.1,2813124608
1722720281.035361,2.1,2857005056
1722720282.0359678,3.0,2837843968
1722720283.0365376,4.2,2858958848
1722720284.0368974,4.2,2892525568
1722720285.0372596,4.2,2934669312
1722720286.0376527,4.2,2894106624
1722720287.0380616,5.4,3121967104
1722720288.038662,37.7,3367964672
1722720289.0391998,38.2,3619450880
1722720290.0398319,34.1,4009705472
1722720291.0403593,42.8,4473147392
1722720292.04093,46.3,4977512448
1722720293.0416994,47.0,5423562752
1722720294.042448,46.5,5659762688
1722720295.0431728,46.4,5917405184
1722720296.043839,44.9,6170857472
1722720297.0445392,43.6,6174466048
1722720298.045005,43.5,6170783744
1722720299.0454247,41.7,6176096256
1722720300.045891,40.9,6175866880
1722720301.0463772,38.9,6176313344
1722720302.0468318,37.1,6209437696
1722720303.0473616,37.9,6209523712
1722720304.0478277,37.8,6209523712
1722720305.0482852,37.3,6209523712
1722720306.0487976,37.8,6209552384
1722720307.0492792,38.9,6209585152
1722720308.049716,37.1,6208401408
1722720309.0501244,32.9,6212861952
1722720310.0506084,33.2,6213320704
1722720311.0510995,31.2,6207635456
1722720312.0516052,28.1,6206943232
1722720313.05208,28.6,6202433536
1722720314.0524917,28.2,6202548224
1722720315.0529935,28.9,6205276160
1722720316.0535073,28.0,6206058496
1722720317.053933,27.3,6205308928
1722720318.0543525,28.4,6206545920
1722720319.0547664,28.8,6205591552
1722720320.0551994,29.9,6206799872
1722720321.0556688,29.4,6206021632
1722720322.0560675,28.8,6206685184
1722720323.0564833,28.4,6206337024
1722720324.0569417,28.5,6213402624
1722720325.0573635,27.6,6206943232
1722720326.0578372,27.6,6207086592
1722720327.058452,26.9,6207082496
1722720328.059106,26.0,6206676992
1722720329.0597134,28.1,6209859584
1722720330.0602987,27.0,6211035136
1722720331.06107,27.6,6219161600
1722720332.061701,26.8,6218989568
1722720333.062461,25.9,6218989568
1722720334.063191,27.3,6219046912
1722720335.063897,26.9,6219071488
1722720336.0645447,28.0,6219071488
1722720337.0652225,26.8,6219100160
1722720338.065858,27.7,6219128832
1722720339.0665822,26.8,6221283328
1722720340.0672143,28.7,6221312000
1722720341.0679247,26.9,6221312000
1722720342.068598,25.5,6221332480
1722720343.0691423,26.7,6221389824
1722720344.069716,27.6,6222540800
1722720345.0703697,27.2,6222536704
1722720346.071023,25.6,6222569472
1722720347.071648,25.0,6222565376
1722720348.0723593,24.5,6222594048
1722720349.0730205,25.1,6222594048
1722720350.0736566,26.1,6222651392
1722720351.0743153,26.4,6222708736
1722720352.0749087,25.0,6222737408
1722720353.0752428,24.4,6222823424
1722720354.0755792,24.7,6222880768
1722720355.075896,25.9,6222966784
1722720356.07625,26.0,6222995456
1722720357.0765762,24.7,6223024128
1722720358.0769246,25.3,6223048704
1722720359.077282,24.3,6223106048
1722720360.0776298,25.2,6231642112
1722720361.077984,24.8,6240862208
1722720362.078277,25.1,6240862208
1722720363.0785732,26.1,6240862208
1722720364.0788841,24.9,6240927744
1722720365.079231,25.5,6240894976
1722720366.079558,24.8,6243614720
1722720367.0798936,24.0,6237241344
1722720368.08021,24.3,6237954048
1722720369.0806808,24.0,6237954048
1722720370.081003,24.6,6241751040
1722720371.0812788,24.3,6241718272
1722720372.0816038,23.8,6241718272
1722720373.0819523,25.0,6241632256
1722720374.0822628,23.8,6241689600
1722720375.0826006,24.0,6241173504
1722720376.0828996,24.4,6242549760
1722720377.0832126,23.8,6238502912
1722720378.0835185,24.8,6238269440
1722720379.0838535,26.0,6242267136
1722720380.0841558,23.1,6242357248
1722720381.0845702,24.4,6242357248
1722720382.0848901,26.2,6242357248
1722720383.085217,26.2,6242357248
1722720384.0856032,25.8,6242357248
1722720385.0861826,25.6,6242385920
1722720386.0868185,25.1,6242385920
1722720387.0874183,25.3,6242385920
1722720388.0879939,25.2,6242414592
1722720389.0886664,26.2,6257262592
1722720390.0892649,24.7,6257262592
1722720391.0898917,24.2,6258200576
1722720392.0901985,25.1,6258200576
1722720393.0905015,24.1,6258229248
1722720394.090845,22.3,6258286592
1722720395.0912302,24.0,6258343936
1722720396.0916317,23.7,6258343936
1722720397.0919397,23.8,6258434048
1722720398.092257,22.2,6258524160
1722720399.0925627,22.5,6258491392
1722720400.0931013,25.5,6258548736
1722720401.0937245,22.8,6261092352
1722720402.0942893,24.3,6261092352
1722720403.0949364,24.0,6261121024
1722720404.0955076,24.2,6260600832
1722720405.0961032,23.9,6260600832
1722720406.096746,23.0,6260600832
1722720407.09729,23.4,6260600832
1722720408.0977616,23.1,4092837888
1722720409.0980825,9.6,3559919616
1722720410.0984619,10.0,3559919616
1722720411.0988152,10.4,3561922560
1722720412.0991738,11.6,3574874112
