Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;471822336;8339456;395935744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;35865893;476545024;8339456;395935744;25814723;0;0;0;0;0;0;0;0;0;0;133981;0;0;0;0;0;0;0;0;
3;3672728;477220864;8339456;395935744;1084464;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;0;0;0;0;0;
4;813816;477220864;8339456;395935744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;208831;477220864;8339456;395935744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;2372009;486248448;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;241934;486518784;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;256941;486518784;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;286878;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;244419;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;203251;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;191389;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;188674;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;200717;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;191399;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;185568;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;188593;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;187782;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;201818;486789120;8339456;429490176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
