Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;470622208;9510912;397107200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;47957239;475209728;9510912;397107200;0;0;0;0;0;0;0;0;0;0;0;147136;0;0;0;0;0;0;
3;4236695;475930624;9510912;397107200;0;0;0;0;0;0;0;0;0;0;0;2816;0;0;0;0;0;0;
4;1387051;475930624;9510912;397107200;0;0;0;0;0;0;0;0;0;0;0;1152;0;0;0;0;0;0;
5;2276189;485011456;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1243;0;0;0;0;0;0;
6;830598;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;3667;0;0;0;0;0;0;
7;1186195;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1392;0;0;0;0;0;0;
8;963988;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
9;647074;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
10;590417;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;0;0;
11;1242220;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
12;1387342;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1322;0;0;0;0;0;0;
13;1227863;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;
14;557846;485552128;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
15;555522;485867520;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1233;0;0;0;0;0;0;
16;597540;485867520;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1223;0;0;0;0;0;0;
17;576170;485867520;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
18;759805;486367232;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
19;783269;486367232;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
20;607369;486367232;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
21;995778;487112704;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1373;0;0;0;0;0;0;
22;1333000;487112704;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0;0;0;0;
23;1073443;487112704;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1283;0;0;0;0;0;0;
24;1152371;487112704;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;0;0;
25;812213;487833600;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
26;780834;487833600;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1383;0;0;0;0;0;0;
27;1096226;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1272;0;0;0;0;0;0;
28;985157;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;0;0;
29;691216;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1082;0;0;0;0;0;0;
30;1374628;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1403;0;0;0;0;0;0;
31;1179993;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1402;0;0;0;0;0;0;
32;1166117;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
33;867056;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1122;0;0;0;0;0;0;
34;870472;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;
35;922891;488316928;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1163;0;0;0;0;0;0;
36;971522;488587264;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1403;0;0;0;0;0;0;
37;1257839;488587264;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1222;0;0;0;0;0;0;
38;1302703;488898560;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;0;0;
39;857327;488898560;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
40;4261032;488898560;9510912;430661632;0;0;0;0;0;0;0;0;0;0;0;1232;0;0;0;0;0;0;
41;13849473;489705472;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1864;0;0;0;0;0;0;
42;1234325;489705472;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1683;0;0;0;0;0;0;
43;1098170;489705472;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1634;0;0;0;0;0;0;
44;1331026;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1683;0;0;0;0;0;0;
45;920196;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1884;0;0;0;0;0;0;
46;1143234;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1663;0;0;0;0;0;0;
47;915717;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1663;0;0;0;0;0;0;
48;1289198;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1703;0;0;0;0;0;0;
49;1020474;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1533;0;0;0;0;0;0;
50;744717;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
51;640200;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1683;0;0;0;0;0;0;
52;697568;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
53;696426;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;0;0;
54;669415;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;0;0;
55;688932;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1593;0;0;0;0;0;0;
56;1492398;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
57;907943;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
58;763061;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;0;0;
59;780013;490098688;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
60;1002139;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
61;622989;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
62;697799;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
63;976662;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;0;0;
64;1057623;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1674;0;0;0;0;0;0;
65;908514;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
66;965010;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1423;0;0;0;0;0;0;
67;882926;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
68;1015905;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;0;0;0;
69;870282;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1453;0;0;0;0;0;0;
70;908453;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1633;0;0;0;0;0;0;
71;887615;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1644;0;0;0;0;0;0;
72;1232812;490369024;9572352;430723072;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
73;2357131;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1904;0;0;0;0;0;0;
74;989275;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1693;0;0;0;0;0;0;
75;989777;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
76;813395;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
77;885220;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
78;842700;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;
79;842510;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
80;1520792;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1773;0;0;0;0;0;0;
81;1099832;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1644;0;0;0;0;0;0;
82;741670;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1663;0;0;0;0;0;0;
83;759855;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;0;0;
84;621936;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1573;0;0;0;0;0;0;
85;752792;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
86;991429;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;0;0;
87;1067421;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1653;0;0;0;0;0;0;
88;751099;494825472;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;1603;0;0;0;0;0;0;
89;739066;495095808;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1583;0;0;0;0;0;0;
90;1088692;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1563;0;0;0;0;0;0;
91;859883;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1543;0;0;0;0;0;0;
92;1310007;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1553;0;0;0;0;0;0;
93;1083171;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;0;0;
94;1037786;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1724;0;0;0;0;0;0;
95;1924108;499290112;9572352;464277504;0;0;0;0;0;0;0;0;0;0;0;1623;0;0;0;0;0;0;
