Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;474759168;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;59573233;478740480;9465856;397062144;44431667;0;0;0;0;0;0;0;0;0;0;211978;0;0;0;0;0;0;0;0;
3;4537359;479715328;9465856;397062144;676429;0;0;0;0;0;0;0;0;0;0;2695;0;0;0;0;0;0;0;0;
4;1450951;479715328;9465856;397062144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;3116805;488562688;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;543749;488833024;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;476293;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;1038417;489103360;9465856;430616576;621676;0;0;0;0;0;0;0;0;0;0;3777;0;0;0;0;0;0;0;0;
9;389220;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;370966;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;372338;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;376015;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;370124;489103360;9465856;430616576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
