timestamp,cpu_percent,rss
1722718531.3740134,7.7,2686361600
1722718532.37448,0.0,2688913408
1722718533.3748598,0.6,2694557696
1722718534.3754191,2.2,2764607488
1722718535.3759496,2.1,2799280128
1722718536.3762863,2.8,2852212736
1722718537.376684,4.6,2899161088
1722718538.377211,4.2,2920189952
1722718539.377555,4.8,2955083776
1722718540.3778956,6.7,3058278400
1722718541.3782923,6.3,3100962816
1722718542.3787553,6.6,3288788992
1722718543.3791673,34.2,3560923136
1722718544.379734,33.0,3824148480
1722718545.3801699,36.0,3961372672
1722718546.3806238,45.0,4224868352
1722718547.3812,50.1,4511973376
1722718548.3818243,52.0,4722012160
1722718549.3823915,57.3,4926545920
1722718550.3829918,60.5,5115691008
1722718551.3835351,59.0,5432406016
1722718552.3842652,65.3,5653155840
1722718553.3848557,66.4,5873352704
1722718554.3854737,64.2,6009946112
1722718555.3860872,63.0,6008471552
1722718556.3867671,62.2,6019715072
1722718557.3874319,61.7,6019211264
1722718558.3880243,59.4,6014959616
1722718559.3885987,60.5,6013259776
1722718560.3891745,59.8,6019411968
1722718561.3897526,59.0,6018084864
1722718562.390353,57.9,6020562944
1722718563.3909378,56.4,6021087232
1722718564.3914955,57.9,6015893504
1722718565.3920934,58.2,6020837376
1722718566.3926897,56.7,6021713920
1722718567.393285,55.8,6015135744
1722718568.393928,54.6,6015307776
1722718569.3945444,54.7,6024011776
1722718570.395132,50.9,6020075520
1722718571.3957849,51.3,6014066688
1722718572.396401,50.4,6005960704
1722718573.396999,48.9,6008799232
1722718574.3976305,48.1,6008205312
1722718575.3980641,48.4,6006546432
1722718576.3986142,48.1,6006075392
1722718577.3992171,46.8,6013321216
1722718578.3998172,45.8,6009479168
1722718579.4003983,44.9,6004412416
1722718580.40099,45.1,6010785792
1722718581.4015136,45.4,6009962496
1722718582.401965,46.5,6011035648
1722718583.4026144,46.1,6018031616
1722718584.4032319,46.3,6014992384
1722718585.4038048,46.6,6013296640
1722718586.4042308,44.0,6017617920
1722718587.4046304,44.0,6017339392
1722718588.4050686,45.3,6017286144
1722718589.4056108,45.7,6015877120
1722718590.40621,45.0,6024294400
1722718591.4067783,45.4,6016032768
1722718592.4072893,44.8,6018228224
1722718593.4078624,46.5,6017822720
1722718594.408435,46.0,6025596928
1722718595.4090405,43.1,6031286272
1722718596.4096768,45.2,6033645568
1722718597.4102926,44.5,6033412096
1722718598.4108834,45.2,6042722304
1722718599.4115016,46.7,6044966912
1722718600.4121041,45.4,6045196288
1722718601.4126751,45.6,6044704768
1722718602.4132214,45.2,6046867456
1722718603.413785,45.1,6046732288
1722718604.4143896,45.5,6046957568
1722718605.414933,43.1,6046658560
1722718606.4154906,43.4,6047019008
1722718607.416068,45.7,6046875648
1722718608.416681,44.5,6050295808
1722718609.4172547,42.8,6052204544
1722718610.4178286,45.4,6052597760
1722718611.4183671,45.3,6052327424
1722718612.4189482,42.3,6052683776
1722718613.4195623,44.8,6054178816
1722718614.4201326,41.9,6054146048
1722718615.4207182,43.4,6060392448
1722718616.4212964,43.5,6060781568
1722718617.42195,44.9,6060191744
1722718618.4225554,43.8,6060548096
1722718619.4231057,43.8,6060466176
1722718620.4237566,44.0,6060847104
1722718621.4243467,44.7,6060351488
1722718622.424787,42.2,6060642304
1722718623.4252539,40.1,6060445696
1722718624.4258168,43.2,6060736512
1722718625.4264235,44.2,6054252544
1722718626.4268541,44.4,6063869952
1722718627.4274654,41.2,6063759360
1722718628.4280245,42.0,6064443392
1722718629.4285865,42.0,6064979968
1722718630.4290214,44.0,6064738304
1722718631.4296691,43.3,6065131520
1722718632.4302824,43.3,6067560448
1722718633.4308493,43.8,6067228672
1722718634.4314077,42.9,6067511296
1722718635.4319158,42.1,6066331648
1722718636.4325314,43.2,6066290688
1722718637.433008,43.5,6061776896
1722718638.433623,41.8,6061993984
1722718639.4340413,41.4,6074085376
1722718640.434412,40.7,6062338048
1722718641.4349968,43.4,6062673920
1722718642.435544,42.7,6067204096
1722718643.4359667,43.0,6067011584
1722718644.436386,39.8,6066868224
1722718645.4369605,42.0,6068236288
1722718646.4373636,41.8,6067302400
1722718647.4378252,41.3,6073270272
1722718648.4382825,38.9,6073180160
1722718649.4387531,42.3,6075809792
1722718650.4392555,41.5,6075363328
1722718651.4398234,42.0,6083407872
1722718652.4402583,41.4,6089109504
1722718653.4407012,39.5,6088892416
1722718654.441137,40.1,6089297920
1722718655.441689,41.1,6089396224
1722718656.4420664,41.7,6089228288
1722718657.4425683,43.0,6103670784
1722718658.4431605,41.7,6103900160
1722718659.4436226,41.5,6103736320
1722718660.4440706,42.0,6104424448
1722718661.4445562,41.8,6119108608
1722718662.4450176,42.0,6119792640
1722718663.4456635,42.2,6119395328
1722718664.4461138,40.3,6119813120
1722718665.4465923,40.5,6119944192
1722718666.4470496,40.2,6120038400
1722718667.4475482,43.2,6119960576
1722718668.4481442,41.0,6119919616
1722718669.4486074,40.8,6120083456
1722718670.4490879,19.0,4302385152
1722718671.4495277,19.7,4302442496
1722718672.449961,19.3,4302471168
