Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;PropInputBlocks;PropActiveLogicBlocks;CheckGateState;StatisticsSystem;GhostSimulationSystemGroup;PredictedSimulationSystemGroup;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
1;0;476008448;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;35577270;480591872;8093696;395689984;25490895;0;0;0;0;0;0;0;0;0;0;135294;0;0;0;0;0;0;0;0;
3;3413000;481267712;8093696;395689984;770965;0;0;0;0;0;0;0;0;0;0;1794;0;0;0;0;0;0;0;0;
4;787497;481267712;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
5;202640;481267712;8093696;395689984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
6;1958493;490295296;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;240331;490565632;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;265628;490565632;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;229521;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;236253;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;210385;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;189706;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;191429;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
14;196329;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15;188033;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16;197700;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
17;189616;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
18;189195;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
19;190548;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;186269;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;198221;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22;186750;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
23;571131;490835968;8093696;429244416;360135;0;0;0;0;0;0;0;0;0;0;2204;0;0;0;0;0;0;0;0;
24;199554;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
25;189696;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26;188414;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
27;191880;490835968;8093696;429244416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
