Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,PropInputBlocks,PropActiveLogicBlocks,CheckGateState,StatisticsSystem,GhostSimulationSystemGroup,PredictedSimulationSystemGroup,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
16649,2195497,8724344832,32059392,30033539072,1446904,293411,183003,131858,0,0,0,0,0,0,0,4308,0,0,0.0,267.0,0.0,20.0
16650,3463676,8724344832,32059392,30033539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16651,881223,8724344832,32059392,30033539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16652,3502709,8724344832,32059392,30033539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16653,1049969,8724344832,32059392,30033539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16654,3526754,8724344832,32059392,30033539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16655,2367410,8724344832,32059392,30033539072,1300719,0,188002,97192,0,0,0,0,0,0,0,3978,0,0,0.0,267.0,0.0,20.0
16656,3659192,8735088640,32059392,30083870720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16657,1624697,8743477248,32059392,30117425152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16658,3672688,8749998080,32059392,30134202368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
16659,771738,8749998080,32059392,30134202368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,20.0
